"Time (s)";"X (rad/s)";"Y (rad/s)";"Z (rad/s)"
2,442642317E1;2,900462151E-1;1,005866379E-2;-5,105366111E-1
2,452692117E1;-1,023447156E0;1,073901534E0;7,322577238E-1
2,462741917E1;-6,539566517E-1;-9,386163205E-2;1,125882864E0
2,472791617E1;-5,527015924E-1;9,760229588E-1;-1,136864275E-1
2,482841417E1;-7,686502486E-2;1,083819747E0;6,311182976E-1
2,492891217E1;-4,564153254E-1;1,128679991E0;1,383563280E-1
2,502940950E1;6,516007781E-1;-8,997534513E-1;-9,160559773E-1
2,512990650E1;3,497352123E0;-5,921712518E-2;3,501004577E-1
2,523040450E1;6,283223033E-1;5,600904822E-1;-1,715469599E0
2,533090250E1;1,337163150E-2;-7,383095026E-1;2,857349217E-1
2,543139950E1;5,842723250E-1;3,782124817E-1;-5,800778866E-1
2,553189750E1;-6,958833337E-1;-1,159057021E0;4,051213264E-1
2,563239550E1;-1,870774031E0;-5,586700141E-2;3,492029309E-1
2,573289350E1;-2,945975065E-1;-2,906405330E-1;1,467143059E0
2,583339050E1;-3,731684983E-1;9,853334427E-1;7,466132939E-2
2,593388892E1;-8,358390331E-1;1,182883024E0;4,789372683E-1
2,603438692E1;-2,073610127E-1;5,727164447E-2;-3,110302612E-2
2,613488392E1;8,755557537E-1;-7,582506537E-1;-7,369501591E-1
2,623538192E1;3,710150003E0;-4,130113125E-2;4,932262599E-1
2,633587992E1;7,758194208E-2;1,205541611E0;-1,780051708E0
2,643637692E1;2,343875766E-1;-9,880883694E-1;6,014523506E-1
2,653687492E1;1,003029346E-1;-3,217993379E-1;-1,975976080E-1
2,663737292E1;7,568790913E-1;-1,052307844E0;-1,371360421E-1
2,673786992E1;-1,363715649E0;-3,852617741E-1;1,555954218E0
2,683836792E1;-2,340725958E-1;1,435525656E0;9,700992703E-1
2,693886542E1;-1,688957065E-1;1,072471023E0;-1,714078151E-2
2,703936242E1;-6,368477345E-1;1,016924620E0;5,959513783E-1
2,713986042E1;-1,009731367E-1;8,107089400E-1;-7,387807127E-3
2,724035842E1;7,693513036E-1;-2,723256946E-1;-1,203105688E0
2,734085542E1;2,890730858E0;-1,090953231E0;3,713544309E-1
2,744135342E1;5,399979353E-1;3,020359576E-1;-1,205825090E0
2,754185142E1;-5,099509358E-1;-1,121330857E0;7,361781597E-1
2,764234842E1;2,347640842E-1;-2,559083514E-2;-2,557285726E-1
2,774284642E1;-2,495756745E-2;-6,075023487E-2;-4,545145333E-1
2,784334442E1;-1,354386568E0;-3,048616052E-1;1,060964584E0
2,794384163E1;-4,700070620E-1;8,640800714E-1;8,667630553E-1
2,804433963E1;-4,153200090E-1;9,971709847E-1;1,300340146E-1
2,814483763E1;-3,775778115E-1;1,501671910E0;2,637839913E-1
2,824533463E1;-4,538244903E-1;7,822210789E-1;2,962360904E-2
2,834583263E1;1,155978441E0;-9,868708849E-1;6,014654040E-2
2,844632963E1;3,231564283E0;2,826533653E-2;4,132612944E-1
2,854682763E1;2,430781722E-1;7,244835049E-2;-1,628570557E0
2,864732563E1;5,989652872E-1;-8,753196597E-1;2,884040475E-1
2,874782263E1;-5,937496424E-1;-4,521395266E-1;7,297633290E-1
2,884832063E1;-6,166559458E-2;-1,066010520E-1;-4,481129721E-2
2,894881737E1;-1,752442718E0;-5,480168015E-2;3,552055657E-1
2,904931538E1;-1,999012828E-1;2,508708239E-1;1,337268233E0
2,914981337E1;-6,669532657E-1;1,936517477E0;-3,157785833E-1
2,925031038E1;-4,600773156E-1;1,451705694E0;2,445560694E-1
2,935080838E1;-2,935553193E-1;8,245921135E-1;-6,464736164E-2
2,945130537E1;8,776773214E-1;-3,166455626E-1;6,187817454E-2
2,955180338E1;2,788432360E0;-4,637930095E-1;1,712898463E-1
2,965230137E1;-2,677677274E-1;1,895491928E-1;-1,470910311E0
2,975279838E1;1,439719945E-1;-1,153226018E0;4,778280258E-1
2,985329638E1;-2,070590407E-1;-6,633178592E-1;7,833068371E-1
2,995379329E1;5,039772987E-1;-6,538867950E-1;-7,581987977E-1
3,005429129E1;-1,736986041E0;-6,748787761E-1;3,445164859E-1
3,015478829E1;-2,929046452E-1;8,951366693E-2;1,139080882E0
3,025528629E1;-4,601263106E-1;9,924626350E-1;2,966656089E-1
3,035578429E1;-4,471409619E-1;1,925309300E0;4,859072566E-1
3,045628129E1;1,585929543E-1;1,299077988E0;3,911140561E-2
3,055677929E1;7,441511750E-2;6,738287210E-1;-5,098682046E-1
3,065727629E1;2,321492672E0;-1,048714399E0;-7,961428165E-2
3,075777429E1;-5,950354338E-1;-2,281798840E0;-8,175953627E-1
3,085827129E1;3,636479378E-1;-1,860973954E0;-3,858839869E-1
3,095876988E1;-8,165158033E-1;-1,212386847E0;1,050952911E0
3,105926688E1;5,524877906E-1;1,004386246E-1;-8,083808422E-2
3,115976488E1;-1,754091620E0;-9,580188394E-1;-2,185110003E-1
3,126026288E1;1,506196856E-1;1,079021454E0;1,496805310E0
3,136075988E1;-1,254927635E0;1,569077611E0;-5,078427121E-2
3,146125788E1;-3,248403072E-1;6,707285643E-1;8,902252913E-1
3,156175488E1;-3,947933614E-1;4,076969326E-1;-5,975313112E-2
3,166225288E1;2,223984748E-1;-2,283615991E-2;-5,791028738E-1
3,176274988E1;2,911459446E0;-1,916833162E0;5,917357653E-2
3,186324788E1;5,297063589E-1;-9,120660424E-1;-1,197698474E0
3,196374413E1;8,952999115E-2;-8,719996214E-1;-5,409027636E-2
3,206424213E1;-3,990865350E-1;-1,247931361E0;6,638869047E-1
3,216473913E1;1,894574165E-1;1,940318756E-2;-5,332289338E-1
3,226523713E1;-1,331008196E0;-9,356096983E-1;7,065383792E-1
3,236573413E1;-4,053170085E-1;-2,202227592E0;8,843170404E-1
3,246623213E1;-2,872101590E-2;-5,685956478E-1;7,525022626E-1
3,256672913E1;-3,695092723E-2;-5,037533045E-1;7,756019831E-1
3,266722712E1;7,613720000E-2;-1,767940521E0;4,740287960E-1
3,276772413E1;-5,767472982E-1;1,102452159E0;-1,589205265E0
3,286822213E1;3,016765356E0;-1,890690088E0;9,178366065E-1
3,296872025E1;9,826883674E-3;7,280975580E-1;-1,220605254E0
3,306921825E1;2,610388994E-1;-5,049746633E-1;3,864059597E-2
3,316971525E1;-4,612028897E-1;-2,226815969E-1;4,407463968E-1
3,327021325E1;3,680049181E-1;-3,638291955E-1;2,713103592E-1
3,337071025E1;-6,097374558E-1;-8,605431318E-1;-7,259900570E-1
3,347120825E1;-1,094586253E0;2,993619740E-1;5,770286918E-1
3,357170525E1;-1,429641098E-1;2,353985071E0;3,297600150E-1
3,367220325E1;1,787899137E-1;9,676250070E-2;5,910515785E-1
3,377270025E1;-4,520846307E-1;1,649994493E0;2,243601903E-2
3,387319825E1;1,137971207E-1;1,440594673E0;5,382636786E-1
3,397369454E1;-1,485900134E-1;1,729222178E0;3,069770038E-1
3,407419254E1;1,086689591E0;-1,024734601E-1;-7,917817235E-1
3,417468954E1;2,934216976E0;2,222273946E-1;1,401437074E-1
3,427518654E1;4,797108173E-1;1,512792408E-1;-1,271414161E0
3,437568454E1;1,788930148E-1;-6,396328807E-1;3,008780479E-1
3,447618154E1;-9,450510144E-3;2,039909065E-1;-5,271469802E-2
3,457667954E1;-2,124564052E-1;-7,426505089E-1;1,314989291E-2
3,467717654E1;-1,273136616E0;6,476607919E-1;3,124176152E-2
3,477767454E1;-7,281758189E-1;7,807021141E-1;1,316715240E0
3,487817154E1;-6,176666021E-1;1,627757192E0;-1,742893755E-1
3,497866913E1;-7,124725580E-1;1,306372643E0;3,212378323E-1
3,507916713E1;-5,023052692E-1;9,353516698E-1;-1,101511344E-1
3,517966413E1;8,138403296E-1;-3,369875848E-1;-5,504962057E-2
3,528016213E1;2,433374405E0;-1,571875513E-1;8,483650535E-2
