"Time (s)";"X (m/s^2)";"Y (m/s^2)";"Z (m/s^2)"
3,375595971E1;-9,250762939E-2;-8,920998688E0;3,891906738E-1
3,385645871E1;-1,509461060E0;-8,079448700E0;5,896238708E-1
3,395695771E1;2,489622803E0;-9,519903259E0;1,780247955E0
3,405745671E1;1,741029510E0;-1,097008759E1;2,311343536E0
3,415795571E1;-7,039860535E-1;-9,668544159E0;-1,454974365E-1
3,425845371E1;-2,453398132E0;-7,832612000E0;-1,154549103E0
3,435895271E1;-2,044149170E0;-8,180488586E0;-1,303190002E0
3,445945171E1;-9,506730652E-1;-9,345665588E0;-1,793570251E0
3,455995071E1;-1,509311371E0;-9,794582062E0;-8,304730225E-1
3,466044971E1;-1,067280579E-1;-1,096005844E1;-1,184935913E0
3,476094842E1;-3,276985474E0;-8,576415253E0;-4,030668182E0
3,486144742E1;-2,766397247E0;-9,948013000E0;-1,865869904E0
3,496194542E1;1,184935913E0;-8,573870544E0;-2,761158142E0
3,506244442E1;-1,843566284E0;-9,003626862E0;-5,406756592E-1
3,516294342E1;6,734495544E-1;-9,193581848E0;1,430874481E0
3,526344242E1;6,375242615E-1;-1,023721161E1;2,183659058E0
3,536394142E1;-2,398761749E0;-1,077279785E1;-1,016536102E0
3,546444042E1;-3,415597229E0;-7,983198853E0;-8,437953186E-1
3,556493942E1;-1,923350372E0;-8,862171021E0;-1,651515656E0
3,566543842E1;-1,331780548E0;-8,418194275E0;-1,173709259E0
3,576593704E1;-1,349294128E0;-8,778644714E0;-9,437873840E-1
3,586643604E1;-1,484912109E0;-1,017494110E1;6,586303711E-3
3,596693504E1;-2,557731171E0;-1,281110916E1;-3,955225067E0
3,606743404E1;-4,033961334E0;-8,579558716E0;-3,117117920E0
3,616793304E1;8,827143860E-1;-9,785001984E0;-3,048111420E0
3,626843204E1;-1,619182892E0;-7,994724884E0;6,331832886E-2
3,636893104E1;-8,833131409E-1;-8,730295258E0;3,861968994E-2
3,646942904E1;1,517544250E0;-1,156899216E1;1,068777466E0
3,656992804E1;1,718576202E0;-1,548889069E1;-2,129322052E0
3,667042704E1;-2,167642365E0;-1,032088760E1;-3,232527924E0
3,677092579E1;-3,493734741E0;-8,883426819E0;-3,155438232E-1
3,687142479E1;-1,284329224E0;-7,457941132E0;-1,076561279E0
3,697192379E1;-4,147874451E-1;-9,613458710E0;-7,569758606E-1
3,707242279E1;-1,837129669E0;-9,534872131E0;2,209405518E-1
3,717292179E1;-8,737330627E-1;-9,622889099E0;-4,074526978E-1
3,727341979E1;-3,942052460E0;-6,540948029E0;-4,449347534E0
3,737391879E1;-2,082170105E0;-1,408451111E1;-4,176914062E0
3,747441779E1;-1,539997559E0;-8,698561249E0;5,180726624E-1
3,757491679E1;-5,113366699E-1;-7,674840088E0;2,865042114E-1
3,767541579E1;3,072660370E0;-1,065993256E1;1,415905609E0
