"Time (s)";"X (µT)";"Y (µT)";"Z (µT)"
2,827955113E1;-2,979750061E1;3,843038940E1;-2,836192322E1
2,838004512E1;-2,508561707E1;3,690882874E1;-2,659808350E1
2,848053812E1;-2,554882812E1;3,558105469E1;-2,748559570E1
2,858103213E1;-2,441955566E1;3,444867706E1;-3,099339294E1
2,868152513E1;-1,804835510E1;3,463677216E1;-3,009936523E1
2,878201812E1;-1,755772400E1;3,429869843E1;-2,874479675E1
2,888251212E1;-2,233992004E1;3,686094666E1;-2,841427612E1
2,898300513E1;-2,410307312E1;3,767221832E1;-2,881082153E1
2,908349850E1;-2,420777893E1;3,832988739E1;-2,791392517E1
2,918399250E1;-2,827980042E1;3,827082825E1;-3,015538025E1
2,928448550E1;-3,240626526E1;3,993791199E1;-2,956494141E1
2,938497950E1;-3,073890686E1;3,907696533E1;-2,879609680E1
2,948547250E1;-2,386776733E1;3,695216370E1;-2,856918335E1
2,958596550E1;-2,128883362E1;3,617505646E1;-2,655682373E1
2,968645950E1;-2,093772888E1;3,445020294E1;-2,948797607E1
2,978695250E1;-1,657432556E1;3,160900879E1;-3,200891113E1
2,988744550E1;-1,081854248E1;3,339307404E1;-2,700889587E1
2,998793950E1;-1,160391235E1;3,485940552E1;-2,575999451E1
3,008843237E1;-1,626971436E1;3,926234436E1;-2,476850891E1
3,018892637E1;-1,570954895E1;4,153456116E1;-2,374340820E1
3,028941938E1;-1,551988220E1;4,419597626E1;-2,262731934E1
3,038991238E1;-2,023805237E1;4,658724213E1;-2,422114563E1
3,049040638E1;-2,474316406E1;4,992167664E1;-2,298011780E1
3,059089937E1;-2,169175720E1;4,863121796E1;-2,261822510E1
3,069139338E1;-1,570001221E1;4,697134399E1;-2,189566040E1
3,079188638E1;-1,407853699E1;4,657456970E1;-1,875099182E1
3,089237938E1;-1,497038269E1;4,759837341E1;-2,098718262E1
3,099287337E1;-1,013027954E1;4,745448303E1;-2,310342407E1
3,109336638E1;-4,361770630E0;4,810705566E1;-2,608294678E1
3,119386038E1;-8,668090820E0;5,085331726E1;-2,753637695E1
3,129435338E1;-1,378424072E1;5,424163055E1;-2,913442993E1
3,139484637E1;-1,358500671E1;5,509770966E1;-2,933404541E1
3,149534037E1;-1,539224243E1;5,801828766E1;-3,088182068E1
3,159583338E1;-2,205819702E1;5,749034882E1;-3,324327087E1
3,169632738E1;-2,672787476E1;5,907352448E1;-3,035150146E1
3,179682037E1;-2,268032837E1;5,589949799E1;-2,948632812E1
3,189731437E1;-1,718054199E1;5,318545532E1;-2,858612061E1
3,199780738E1;-1,705665588E1;5,181104279E1;-2,638063049E1
3,209829992E1;-1,807397461E1;5,043697357E1;-3,043742371E1
3,219879392E1;-1,127093506E1;4,681798553E1;-3,277821350E1
3,229928692E1;-9,145690918E0;4,484210205E1;-3,178749084E1
3,239978092E1;-1,454061890E1;4,705377197E1;-3,152143860E1
3,250027392E1;-1,847088623E1;4,854369354E1;-3,147428894E1
3,260076792E1;-1,911746216E1;4,869208527E1;-2,927577209E1
3,270126092E1;-2,354812622E1;4,885067749E1;-2,970271301E1
3,280175392E1;-2,895614624E1;4,742288971E1;-2,898487854E1
3,290224792E1;-3,054426575E1;4,719412231E1;-2,548448181E1
3,300274092E1;-2,482890320E1;4,273640442E1;-2,381297302E1
3,310323513E1;-2,219177246E1;3,926696777E1;-2,161891174E1
3,320372813E1;-2,391038513E1;3,756150818E1;-2,335986328E1
3,330422212E1;-2,051469421E1;3,413333130E1;-2,476856995E1
3,340471512E1;-1,357505798E1;3,584338379E1;-1,901417542E1
3,350520913E1;-1,343220520E1;3,713540649E1;-1,633557129E1
3,360570213E1;-1,743856812E1;4,131771851E1;-1,437092590E1
3,370619512E1;-1,702580261E1;4,286786652E1;-1,317370605E1
3,380668912E1;-1,594508362E1;4,453224182E1;-1,194636536E1
3,390718213E1;-2,063369751E1;4,441940308E1;-1,383309937E1
3,400767613E1;-2,178025818E1;4,573113251E1;-1,025213623E1
3,410816913E1;-1,799821472E1;4,263265991E1;-1,040879822E1
3,420866312E1;-1,279939270E1;3,884327698E1;-9,395477295E0
3,430915612E1;-1,296597290E1;3,590325928E1;-7,629501343E0
3,440965013E1;-1,382165527E1;3,532753754E1;-1,093690491E1
3,451014313E1;-7,712768555E0;3,533569336E1;-1,133221436E1
3,461063712E1;-8,354949951E-1;3,927331543E1;-9,605163574E0
3,471113012E1;-4,111160278E0;4,422264099E1;-9,677597046E0
3,481162413E1;-6,619552612E0;4,913240051E1;-1,030249023E1
3,491211713E1;-4,820678711E0;5,101891327E1;-8,321411133E0
3,501261112E1;-5,515563965E0;5,498278046E1;-8,756362915E0
3,511310379E1;-1,168115234E1;5,790329742E1;-9,611389160E0
3,521359779E1;-1,346401978E1;5,891786957E1;-6,667343140E0
3,531409079E1;-6,786422729E0;5,577780914E1;-8,231079102E0
3,541458479E1;-3,675659180E0;5,419359589E1;-5,475845337E0
3,551507779E1;-6,366363525E0;5,387337494E1;-4,154602051E0
3,561557179E1;-5,427383423E0;5,596927643E1;-7,455017090E0
3,571606479E1;4,246246338E0;6,124021149E1;-1,230421448E1
3,581655879E1;6,935562134E0;6,412833405E1;-1,955732727E1
3,591705179E1;-3,307388306E0;7,065015411E1;-2,146237183E1
3,601754479E1;-6,634033203E0;7,323937225E1;-2,598509216E1
3,611803887E1;-7,773574829E0;7,402587128E1;-2,604010010E1
3,621853187E1;-1,521867371E1;7,508071136E1;-3,067199707E1
3,631902588E1;-2,281730652E1;7,463349152E1;-3,019096375E1
3,641951888E1;-2,372454834E1;7,337253571E1;-2,663519287E1
3,652001288E1;-1,673886108E1;6,896546173E1;-2,737796021E1
3,662050587E1;-1,476591492E1;6,688922882E1;-2,435902405E1
3,672099987E1;-1,651818848E1;6,525450897E1;-2,483892822E1
3,682149288E1;-1,373225403E1;6,201927948E1;-3,054083252E1
3,692198688E1;-7,397583008E0;5,953795624E1;-3,466914368E1
3,702247987E1;-8,565261841E0;5,735651398E1;-3,705989075E1
3,712297438E1;-1,657363892E1;5,874210358E1;-3,799874878E1
3,722346737E1;-1,857188416E1;5,797541046E1;-3,886863708E1
3,732396137E1;-1,886730957E1;5,736873627E1;-3,792698669E1
3,742445438E1;-2,534593201E1;5,508747101E1;-3,998019409E1
3,752494838E1;-2,957218933E1;5,710576630E1;-3,682048035E1
3,762544137E1;-2,733752441E1;5,543616486E1;-3,490924072E1
3,772593537E1;-1,927429199E1;5,116510010E1;-3,489202881E1
3,782642838E1;-1,635180664E1;5,051813507E1;-3,125524902E1
3,792692238E1;-1,743965149E1;4,981579590E1;-3,240835571E1
3,802741537E1;-1,394111633E1;4,665490723E1;-3,434448242E1
3,812790900E1;-8,424728394E0;4,572814178E1;-3,427912903E1
3,822840200E1;-1,007533264E1;4,609027100E1;-3,369111633E1
3,832889600E1;-1,666125488E1;4,947155762E1;-3,398612976E1
3,842938900E1;-1,786315918E1;4,966521454E1;-3,400090027E1
3,852988300E1;-1,917427063E1;5,087177277E1;-3,439363098E1
3,863037600E1;-2,589802551E1;5,026415253E1;-3,582801819E1
3,873087000E1;-2,958259583E1;5,330097961E1;-3,370584106E1
3,883136300E1;-2,596934509E1;5,066462708E1;-3,298146057E1
3,893185700E1;-2,135807800E1;4,795318604E1;-3,298046875E1
3,903235000E1;-2,075361633E1;4,762596893E1;-3,216989136E1
3,913284475E1;-2,161100769E1;4,729795837E1;-3,617601013E1
3,923333775E1;-1,508920288E1;4,392272949E1;-3,740122986E1
3,933383175E1;-1,417269897E1;4,139531708E1;-3,745147705E1
3,943432475E1;-1,930094910E1;4,378076172E1;-3,671968079E1
3,953481875E1;-2,172218323E1;4,418431854E1;-3,779039001E1
3,963531175E1;-2,204634094E1;4,369906616E1;-3,711653137E1
3,973580575E1;-2,504212952E1;4,253333282E1;-3,976347351E1
3,983629875E1;-2,972642517E1;4,396456909E1;-4,047222900E1
3,993679275E1;-3,000778198E1;4,470652771E1;-3,825024414E1
4,003728575E1;-2,255296326E1;4,045104980E1;-3,830120850E1
4,013777937E1;-1,825970459E1;3,952512360E1;-3,648822021E1
4,023827237E1;-1,905421448E1;3,911462402E1;-3,767356873E1
4,033876638E1;-1,629737854E1;3,589891815E1;-3,984046936E1
4,043925938E1;-1,265434265E1;3,155341339E1;-3,652514648E1
4,053975338E1;-1,583674622E1;2,952047729E1;-3,449748230E1
4,064024637E1;-2,008581543E1;3,241599274E1;-3,201239014E1
4,074074037E1;-2,101350403E1;3,162284088E1;-3,144651794E1
