"Time (s)";"X (m/s^2)";"Y (m/s^2)";"Z (m/s^2)"
2,415492204E1;-9,074130249E-1;2,138153687E0;8,102500763E0
2,425472179E1;-1,859133911E-1;2,549947357E0;1,127260849E1
2,435452179E1;-4,275109863E-1;2,813848572E0;8,308771820E0
2,445432179E1;-9,141490173E-1;2,011966095E0;1,018137772E1
2,455412179E1;-8,894503784E-1;2,564167786E0;9,602232056E0
2,465392079E1;-5,378315735E-1;2,539618835E0;1,062280975E1
2,475372079E1;-7,369175720E-1;2,862946472E0;8,919352112E0
2,485352079E1;-4,951702881E-1;2,725831604E0;1,169562881E1
2,495332079E1;-8,204438782E-1;2,497406616E0;8,631800079E0
2,505312079E1;-5,875282288E-1;2,785707092E0;1,261801071E1
2,515292079E1;-9,117539978E-1;1,966311035E0;9,889035645E0
2,525271917E1;-5,204676819E-1;1,993255005E0;7,811505890E0
2,535251917E1;-2,339035950E0;3,697910156E0;1,073821976E1
2,545231917E1;-1,155447235E0;1,733395386E0;8,133037262E0
2,555211917E1;-1,740281067E0;1,893113251E0;8,554860077E0
2,565191917E1;-1,372046814E0;2,237696686E0;9,849667511E0
2,575171917E1;-1,195114746E0;2,419867859E0;9,473350067E0
2,585151817E1;-1,192570038E0;2,021097107E0;8,380023651E0
2,595131817E1;-8,616082764E-1;1,843865662E0;7,166048126E0
2,605111817E1;-1,084045715E0;2,118843842E0;1,026310776E1
2,615091817E1;-1,018781433E0;1,882036285E0;1,114642090E1
2,625071817E1;-9,339079285E-1;1,464105377E0;9,977052612E0
2,635051771E1;-5,560935974E-1;1,204694824E0;9,235345001E0
2,645031771E1;-2,246827698E-1;1,014889526E0;8,591982880E0
2,655011771E1;-4,715194702E-2;1,369053040E0;9,782756653E0
2,664991771E1;2,963836670E-2;1,847907257E0;1,027059219E1
2,674971771E1;-3,924838257E-1;1,632355499E0;1,036130356E1
2,684951771E1;-8,904981995E-1;2,029479675E0;9,980794830E0
2,694931671E1;-1,009201355E0;1,907932434E0;9,363927612E0
2,704911671E1;-1,163380737E0;1,317560120E0;8,948391724E0
2,714891671E1;-1,136586456E0;1,196162567E0;8,499175873E0
2,724871671E1;-1,428030396E-1;1,245110779E0;1,013332764E1
2,734851704E1;-2,679428101E-2;1,200952606E0;1,008033783E1
2,744831604E1;-1,664538574E-1;1,348994751E0;1,000878662E1
2,754811604E1;1,622625732E-1;1,085991669E0;8,285270691E0
2,764791604E1;-4,480183411E-1;1,628912659E0;9,305698700E0
2,774771604E1;1,499880981E-1;1,391805725E0;1,152243896E1
2,784751504E1;-2,121089172E-1;1,560055847E0;1,046593597E1
