"Time (s)";"X (µT)";"Y (µT)";"Z (µT)"
3,331279758E1;1,412861633E1;1,227687073E1;6,173706055E0
3,341259758E1;1,436935806E1;1,217755127E1;5,551106453E0
3,351239758E1;1,488678741E1;1,218594360E1;6,661068916E0
3,361219758E1;1,444684982E1;1,170893860E1;6,372302055E0
3,371199658E1;1,469587708E1;1,222071838E1;5,766687393E0
3,381179658E1;1,451223373E1;1,273329163E1;5,765968323E0
3,391159658E1;1,419734955E1;1,214430237E1;6,339728355E0
3,401139558E1;1,505803299E1;1,199371338E1;6,519746780E0
3,411119558E1;1,496400833E1;1,270869446E1;5,509582520E0
3,421099558E1;1,443050003E1;1,261422729E1;6,446063995E0
3,431079454E1;1,399989700E1;1,212283325E1;6,172108650E0
3,441059454E1;1,456281662E1;1,193701172E1;5,760304451E0
3,451039454E1;1,448657990E1;1,224400330E1;6,315220833E0
3,461019454E1;1,449294662E1;1,175227356E1;6,197566032E0
3,470999354E1;1,412344360E1;1,195259094E1;5,811455727E0
3,480979354E1;1,418943787E1;1,200801086E1;5,536693573E0
3,490959354E1;1,450082016E1;1,205824280E1;6,140954971E0
3,500939254E1;1,432550049E1;1,186174011E1;5,926514626E0
3,510919254E1;1,362060165E1;1,169737244E1;5,120323181E0
3,520899254E1;1,429779816E1;1,164118958E1;4,889210701E0
3,530879121E1;1,452928925E1;1,205856323E1;5,170077324E0
3,540859121E1;1,458428574E1;1,157754517E1;5,673000336E0
3,550839121E1;1,331365585E1;1,131430054E1;4,476179123E0
3,560819021E1;1,351780701E1;1,109587097E1;4,723657608E0
3,570799021E1;1,341023636E1;1,141242981E1;4,226246834E0
3,580779021E1;1,342181396E1;1,168785095E1;4,079274178E0
3,590758921E1;1,369637299E1;1,124359131E1;4,511238098E0
3,600738921E1;1,313558578E1;1,107194519E1;4,427263260E0
3,610718921E1;1,344056702E1;1,076359558E1;3,818395615E0
3,620698821E1;1,406583023E1;1,111799622E1;4,301783562E0
3,630678867E1;1,390757370E1;1,140104675E1;4,220756531E0
3,640658867E1;1,365558243E1;1,116416931E1;3,843612671E0
3,650638767E1;1,364713669E1;1,063749695E1;4,453886032E0
3,660618767E1;1,398964691E1;1,106837463E1;3,783898354E0
3,670598767E1;1,355557251E1;1,178054810E1;3,353738785E0
3,680578667E1;1,382190704E1;1,074574280E1;4,060098648E0
3,690558667E1;1,352008438E1;1,087013245E1;3,772544861E0
3,700538667E1;1,420811844E1;1,040022278E1;4,210663795E0
3,710518667E1;1,345500183E1;1,123594666E1;3,805190086E0
3,720498567E1;1,360992050E1;1,034506226E1;4,182073593E0
3,730478592E1;1,300281143E1;1,047805786E1;4,071787834E0
3,740458592E1;1,276342773E1;1,057882690E1;4,231311798E0
3,750438492E1;1,241213226E1;1,066488647E1;4,463797569E0
3,760418492E1;1,209421539E1;1,021676636E1;4,907001495E0
3,770398492E1;1,193104935E1;1,017239380E1;4,898437500E0
3,780378392E1;1,202318573E1;1,064817810E1;4,393196106E0
3,790358392E1;1,205173874E1;1,030061340E1;5,121749878E0
3,800338392E1;1,142395020E1;1,025155640E1;4,794713974E0
3,810318292E1;1,157720184E1;1,034458923E1;4,832461357E0
3,820298292E1;1,161994934E1;1,105911255E1;4,661831856E0
3,830278229E1;1,151354218E1;1,054603577E1;4,956198692E0
3,840258129E1;1,212358856E1;1,066795349E1;4,910200119E0
3,850238129E1;1,217889023E1;1,121113586E1;5,533805847E0
3,860218129E1;1,188236237E1;1,042835999E1;5,484169960E0
3,870198029E1;1,245496368E1;1,078890991E1;5,544492722E0
3,880178029E1;1,206861496E1;1,158152771E1;5,656534195E0
3,890157929E1;1,195730972E1;1,146084595E1;5,728035927E0
3,900137929E1;1,273400497E1;1,152642822E1;5,285930634E0
3,910117929E1;1,254912186E1;1,182292175E1;5,147101402E0
3,920097829E1;1,317791748E1;1,166894531E1;5,036546707E0
3,930077917E1;1,387668991E1;1,200740051E1;4,323044777E0
3,940057917E1;1,419633484E1;1,176347351E1;4,382457733E0
3,950037817E1;1,480298233E1;1,114811707E1;4,018249512E0
3,960017817E1;1,531119919E1;1,126329041E1;3,800523758E0
3,969997817E1;1,469787216E1;1,003404236E1;4,749942780E0
3,979977717E1;1,440535736E1;9,961990356E0;4,280478477E0
3,989957717E1;1,414553833E1;1,019621277E1;4,904253960E0
3,999937717E1;1,368302155E1;1,023756409E1;5,171662331E0
4,009917617E1;1,386583710E1;1,103958130E1;5,367942810E0
4,019897617E1;1,338357162E1;1,048835754E1;5,523344040E0
4,029877592E1;1,414017105E1;1,096145630E1;5,098081589E0
4,039857492E1;1,346104813E1;1,064581299E1;5,513228416E0
4,049837492E1;1,376371002E1;1,145832825E1;5,531440735E0
4,059817492E1;1,347186279E1;1,123204041E1;4,927072525E0
4,069797392E1;1,408349609E1;1,130026245E1;5,232900620E0
4,079777392E1;1,358900833E1;1,119773865E1;5,971207619E0
4,089757392E1;1,392853546E1;1,111878967E1;5,717881203E0
4,099737292E1;1,343570328E1;1,165353394E1;6,366110802E0
4,109717292E1;1,366648483E1;1,171801758E1;6,827171326E0
4,119697292E1;1,365979767E1;1,258866882E1;6,428437233E0
4,129677158E1;1,321384048E1;1,248175049E1;6,531195641E0
4,139657158E1;1,407542801E1;1,284001160E1;5,718504906E0
4,149637158E1;1,384236908E1;1,208013916E1;6,249971390E0
4,159617058E1;1,427518463E1;1,238768005E1;6,135461807E0
4,169597058E1;1,453138351E1;1,175061035E1;5,730766296E0
4,179576958E1;1,463960266E1;1,186964417E1;5,692987442E0
4,189556958E1;1,486351776E1;1,164993286E1;6,356440544E0
4,199536958E1;1,481647491E1;1,211605835E1;5,503408432E0
4,209516858E1;1,419641495E1;1,248524475E1;5,577561378E0
4,219496858E1;1,556992722E1;1,248701477E1;5,585106850E0
4,229476854E1;1,484779358E1;1,198966980E1;5,841057777E0
