Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Illuminance (lx),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (m),Magnetic field x (µT),Magnetic field y (µT),Magnetic field z (µT),Pressure (hPa),Distance (cm),Temperature (°C),timestamp,transportation_mode,start_date
207.8403592,,,,,,,,,,,,,,,,,,"-2,237479973E1","3,278139877E1","2,791359901E1",,,,2024-06-05 09:59:45.813359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
207.9403592,,,,,,,,,,,,,,,,,,"-2,849919891E1","2,651059914E1","2,923119926E1",,,,2024-06-05 09:59:45.913359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
208.0403592,,,,,,,,,,,,,,,,,,"-3,012179947E1","1,894659996E1","3,363539886E1",,,,2024-06-05 09:59:46.013359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
208.1403592,,,,,,,,,,,,,,,,,,"-3,189079857E1","1,577460003E1","3,364759827E1",,,,2024-06-05 09:59:46.113359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
208.2403592,,,,,,,,,,,,,,,,,,"-3,151259995E1","2,169159889E1","3,008519936E1",,,,2024-06-05 09:59:46.213359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
208.3403592,,,,,,,,,,,,,,,,,,"-2,660820007E1","3,003639984E1","2,626659966E1",,,,2024-06-05 09:59:46.313359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
208.4403592,,,,,,,,,,,,,,,,,,"-1,921500015E1","3,655120087E1","2,643739891E1",,,,2024-06-05 09:59:46.413359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
208.5403592,,,,,,,,,,,,,,,,,,"-1,423740005E1","3,752719879E1","2,679119873E1",,,,2024-06-05 09:59:46.513359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
208.6403592,,,,,,,,,,,,,,,,,,"-2,186240005E1","3,586800003E1","2,597379875E1",,,,2024-06-05 09:59:46.613359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
208.7403592,,,,,,,,,,,,,,,,,,"-2,768179893E1","2,965819931E1","2,583959961E1",,,,2024-06-05 09:59:46.713359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
208.8403592,,,,,,,,,,,,,,,,,,"-3,157359886E1","2,247239876E1","3,003639984E1",,,,2024-06-05 09:59:46.813359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
208.9403592,,,,,,,,,,,,,,,,,,"-3,245199966E1","1,504259968E1","3,287899780E1",,,,2024-06-05 09:59:46.913359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
209.0403592,,,,,,,,,,,,,,,,,,"-3,298880005E1","1,639679909E1","3,176879883E1",,,,2024-06-05 09:59:47.013359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
209.1403592,,,,,,,,,,,,,,,,,,"-3,291559982E1","2,439999962E1","2,835280037E1",,,,2024-06-05 09:59:47.113359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
209.2403592,,,,,,,,,,,,,,,,,,"-2,543700027E1","3,207379913E1","2,648620033E1",,,,2024-06-05 09:59:47.213359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
209.3403592,,,,,,,,,,,,,,,,,,"-1,755579948E1","3,635599899E1","2,780379868E1",,,,2024-06-05 09:59:47.313359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
209.4403592,,,,,,,,,,,,,,,,,,"-1,544519997E1","3,670980072E1","2,625440025E1",,,,2024-06-05 09:59:47.413359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
209.5403592,,,,,,,,,,,,,,,,,,"-2,122799873E1","3,442839813E1","2,682779884E1",,,,2024-06-05 09:59:47.513359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
209.6403592,,,,,,,,,,,,,,,,,,"-2,863339996E1","2,786479950E1","2,774279976E1",,,,2024-06-05 09:59:47.613359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
209.7403592,,,,,,,,,,,,,,,,,,"-3,112220001E1","1,973959923E1","3,167119980E1",,,,2024-06-05 09:59:47.713359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
209.8403592,,,,,,,,,,,,,,,,,,"-3,123199844E1","1,457899952E1","3,419659805E1",,,,2024-06-05 09:59:47.813359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
209.9403592,,,,,,,,,,,,,,,,,,"-3,339139938E1","1,845859909E1","3,106119919E1",,,,2024-06-05 09:59:47.913359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
210.0403592,,,,,,,,,,,,,,,,,,"-2,998760033E1","2,608359909E1","2,735239983E1",,,,2024-06-05 09:59:48.013359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
210.1403592,,,,,,,,,,,,,,,,,,"-2,121579933E1","3,448939896E1","2,598600006E1",,,,2024-06-05 09:59:48.113359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
210.2403592,,,,,,,,,,,,,,,,,,"-1,478639984E1","3,729539871E1","2,807219887E1",,,,2024-06-05 09:59:48.213359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
210.3403592,,,,,,,,,,,,,,,,,,"-1,654319954E1","3,584359741E1","2,729139900E1",,,,2024-06-05 09:59:48.313359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
210.4403592,,,,,,,,,,,,,,,,,,"-2,332639885E1","3,258620071E1","2,764519882E1",,,,2024-06-05 09:59:48.413359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
210.5403592,,,,,,,,,,,,,,,,,,"-2,893840027E1","2,459519958E1","2,938979912E1",,,,2024-06-05 09:59:48.513359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
210.6403592,,,,,,,,,,,,,,,,,,"-3,030480003E1","1,770219994E1","3,297660065E1",,,,2024-06-05 09:59:48.613359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
210.7403592,,,,,,,,,,,,,,,,,,"-3,098799896E1","1,498159981E1","3,270819855E1",,,,2024-06-05 09:59:48.713359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
210.8403592,,,,,,,,,,,,,,,,,,"-3,074399948E1","1,892219925E1","3,037800026E1",,,,2024-06-05 09:59:48.813359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
210.9403592,,,,,,,,,,,,,,,,,,"-2,759639931E1","2,762080002E1","2,777939987E1",,,,2024-06-05 09:59:48.913359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
211.0403592,,,,,,,,,,,,,,,,,,"-1,898320007E1","3,505059814E1","2,582740021E1",,,,2024-06-05 09:59:49.013359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
211.1403592,,,,,,,,,,,,,,,,,,"-1,348099995E1","3,633160019E1","2,684000015E1",,,,2024-06-05 09:59:49.113359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
211.2403592,,,,,,,,,,,,,,,,,,"-1,716539955E1","3,408679962E1","2,736459923E1",,,,2024-06-05 09:59:49.213359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
211.3403592,,,,,,,,,,,,,,,,,,"-2,470499992E1","3,052439880E1","2,694979858E1",,,,2024-06-05 09:59:49.313359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
211.4403592,,,,,,,,,,,,,,,,,,"-3,235440063E1","1,657979965E1","3,167119980E1",,,,2024-06-05 09:59:49.413359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
211.5403592,,,,,,,,,,,,,,,,,,"-3,091479874E1","1,448139954E1","3,330599976E1",,,,2024-06-05 09:59:49.513359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
211.6403592,,,,,,,,,,,,,,,,,,"-3,293999863E1","2,048379898E1","2,849919891E1",,,,2024-06-05 09:59:49.613359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
211.7403592,,,,,,,,,,,,,,,,,,"-2,624219894E1","2,919459915E1","2,691320038E1",,,,2024-06-05 09:59:49.713359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
211.8403592,,,,,,,,,,,,,,,,,,"-1,717759895E1","3,572159958E1","2,642519951E1",,,,2024-06-05 09:59:49.813359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
211.9403592,,,,,,,,,,,,,,,,,,"-1,584779930E1","3,700259781E1","2,754759979E1",,,,2024-06-05 09:59:49.913359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
212.0403592,,,,,,,,,,,,,,,,,,"-1,834879875E1","3,516040039E1","2,596159935E1",,,,2024-06-05 09:59:50.013359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
212.1403592,,,,,,,,,,,,,,,,,,"-2,553459930E1","3,051219940E1","2,671800041E1",,,,2024-06-05 09:59:50.113359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
212.2403592,,,,,,,,,,,,,,,,,,"-3,136619949E1","2,242359924E1","2,856019974E1",,,,2024-06-05 09:59:50.213359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
212.3403592,,,,,,,,,,,,,,,,,,"-3,141499901E1","1,496939945E1","3,272039795E1",,,,2024-06-05 09:59:50.313359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
212.4403592,,,,,,,,,,,,,,,,,,"-3,202499771E1","1,512799931E1","3,264719772E1",,,,2024-06-05 09:59:50.413359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
212.5403592,,,,,,,,,,,,,,,,,,"-3,256179810E1","2,165499878E1","2,684000015E1",,,,2024-06-05 09:59:50.513359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
212.6403592,,,,,,,,,,,,,,,,,,"-2,670579910E1","2,847480011E1","2,651059914E1",,,,2024-06-05 09:59:50.613359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
212.7403592,,,,,,,,,,,,,,,,,,"-1,860499954E1","3,618519974E1","2,572979927E1",,,,2024-06-05 09:59:50.713359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
212.8403592,,,,,,,,,,,,,,,,,,"-1,589659977E1","3,611199951E1","2,721819878E1",,,,2024-06-05 09:59:50.813359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
212.9403592,,,,,,,,,,,,,,,,,,"-1,947119904E1","3,395259857E1","2,714499855E1",,,,2024-06-05 09:59:50.913359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
213.0403592,,,,,,,,,,,,,,,,,,"-2,609580040E1","2,838939857E1","2,925559998E1",,,,2024-06-05 09:59:51.013359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
213.1403592,,,,,,,,,,,,,,,,,,"-3,081719971E1","2,108160019E1","2,992659950E1",,,,2024-06-05 09:59:51.113359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
213.2403592,,,,,,,,,,,,,,,,,,"-3,032919884E1","1,566479969E1","3,491640091E1",,,,2024-06-05 09:59:51.213359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
213.3403592,,,,,,,,,,,,,,,,,,"-3,121979904E1","1,626259995E1","3,217139816E1",,,,2024-06-05 09:59:51.313359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
213.4403592,,,,,,,,,,,,,,,,,,"-3,212260056E1","2,364360046E1","2,875539970E1",,,,2024-06-05 09:59:51.413359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
213.5403592,,,,,,,,,,,,,,,,,,"-2,479039955E1","3,242760086E1","2,619339943E1",,,,2024-06-05 09:59:51.513359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
213.6403592,,,,,,,,,,,,,,,,,,"-1,664080048E1","3,763700104E1","2,614459991E1",,,,2024-06-05 09:59:51.613359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
213.7403592,,,,,,,,,,,,,,,,,,"-1,503039932E1","3,661219788E1","2,586400032E1",,,,2024-06-05 09:59:51.713359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
213.8403592,,,,,,,,,,,,,,,,,,"-1,842199898E1","3,586800003E1","2,637639999E1",,,,2024-06-05 09:59:51.813359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
213.9403592,,,,,,,,,,,,,,,,,,"-2,599819946E1","2,978019905E1","2,594939995E1",,,,2024-06-05 09:59:51.913359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
214.0403592,,,,,,,,,,,,,,,,,,"-3,090259933E1","2,313119888E1","2,824300003E1",,,,2024-06-05 09:59:52.013359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
214.1403592,,,,,,,,,,,,,,,,,,"-3,245199966E1","1,664080048E1","3,096360016E1",,,,2024-06-05 09:59:52.113359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
214.2403592,,,,,,,,,,,,,,,,,,"-3,272039795E1","1,740939903E1","3,067079926E1",,,,2024-06-05 09:59:52.213359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
214.3403592,,,,,,,,,,,,,,,,,,"-3,206159973E1","2,289939880E1","2,712059975E1",,,,2024-06-05 09:59:52.313359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
214.4403592,,,,,,,,,,,,,,,,,,"-2,690099907E1","3,041459846E1","2,468059921E1",,,,2024-06-05 09:59:52.413359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
214.5403592,,,,,,,,,,,,,,,,,,"-1,927599907E1","3,548979950E1","2,605920029E1",,,,2024-06-05 09:59:52.513359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
214.6403592,,,,,,,,,,,,,,,,,,"-1,537199974E1","3,620959854E1","2,710840034E1",,,,2024-06-05 09:59:52.613359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
214.7403592,,,,,,,,,,,,,,,,,,"-1,930039978E1","3,503839874E1","2,571759987E1",,,,2024-06-05 09:59:52.713359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
214.8403592,,,,,,,,,,,,,,,,,,"-2,400959969E1","3,154920006E1","2,547360039E1",,,,2024-06-05 09:59:52.813359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
214.9403592,,,,,,,,,,,,,,,,,,"-2,896279907E1","2,583959961E1","2,738899994E1",,,,2024-06-05 09:59:52.913359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
215.0403592,,,,,,,,,,,,,,,,,,"-3,184199905E1","1,975180054E1","2,963379860E1",,,,2024-06-05 09:59:53.013359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
215.1403592,,,,,,,,,,,,,,,,,,"-3,409899902E1","1,690919876E1","2,925559998E1",,,,2024-06-05 09:59:53.113359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
215.2403592,,,,,,,,,,,,,,,,,,"-3,417219925E1","2,078879929E1","2,521739960E1",,,,2024-06-05 09:59:53.213359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
215.3403592,,,,,,,,,,,,,,,,,,"-3,141499901E1","2,988999939E1","2,150860023E1",,,,2024-06-05 09:59:53.313359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
215.4403592,,,,,,,,,,,,,,,,,,"-2,274079895E1","3,513599777E1","2,243579865E1",,,,2024-06-05 09:59:53.413359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
215.5403592,,,,,,,,,,,,,,,,,,"-1,899539948E1","3,645359802E1","2,325319862E1",,,,2024-06-05 09:59:53.513359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
215.6403592,,,,,,,,,,,,,,,,,,"-2,114259911E1","3,557519913E1","2,141099930E1",,,,2024-06-05 09:59:53.613359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
215.7403592,,,,,,,,,,,,,,,,,,"-2,785260010E1","3,168339920E1","2,100839996E1",,,,2024-06-05 09:59:53.713359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
215.8403592,,,,,,,,,,,,,,,,,,"-3,334259796E1","2,566880035E1","2,176479912E1",,,,2024-06-05 09:59:53.813359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
215.9403592,,,,,,,,,,,,,,,,,,"-3,641699982E1","1,810479927E1","2,438780022E1",,,,2024-06-05 09:59:53.913359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
216.0403592,,,,,,,,,,,,,,,,,,"-3,781999969E1","1,406659985E1","2,418039894E1",,,,2024-06-05 09:59:54.013359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
216.1403592,,,,,,,,,,,,,,,,,,"-3,794199753E1","1,540859985E1","2,269199944E1",,,,2024-06-05 09:59:54.113359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
216.2403592,,,,,,,,,,,,,,,,,,"-3,562400055E1","2,413159943E1","1,843420029E1",,,,2024-06-05 09:59:54.213359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
216.3403592,,,,,,,,,,,,,,,,,,"-2,913360023E1","3,100020027E1","1,651879883E1",,,,2024-06-05 09:59:54.313359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
216.4403592,,,,,,,,,,,,,,,,,,"-2,358259964E1","3,469680023E1","1,701899910E1",,,,2024-06-05 09:59:54.413359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
216.5403592,,,,,,,,,,,,,,,,,,"-2,335079956E1","3,506279755E1","1,759239960E1",,,,2024-06-05 09:59:54.513359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
216.6403592,,,,,,,,,,,,,,,,,,"-2,749880028E1","3,215919876E1","1,627479935E1",,,,2024-06-05 09:59:54.613359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
216.7403592,,,,,,,,,,,,,,,,,,"-3,440399933E1","2,674239922E1","1,478639984E1",,,,2024-06-05 09:59:54.713359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
216.8403592,,,,,,,,,,,,,,,,,,"-3,951580048E1","1,839760017E1","1,606739998E1",,,,2024-06-05 09:59:54.813359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
216.9403592,,,,,,,,,,,,,,,,,,"-4,217539978E1","1,104099941E1","1,921500015E1",,,,2024-06-05 09:59:54.913359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
217.0403592,,,,,,,,,,,,,,,,,,"-4,271220016E1","1,072379971E1","1,782419968E1",,,,2024-06-05 09:59:55.013359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
217.1403592,,,,,,,,,,,,,,,,,,"-4,150439835E1","1,832439995E1","1,198040009E1",,,,2024-06-05 09:59:55.113359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
217.2403592,,,,,,,,,,,,,,,,,,"-3,762479782E1","2,686439896E1","9,333000183E0",,,,2024-06-05 09:59:55.213359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
217.3403592,,,,,,,,,,,,,,,,,,"-3,080500031E1","3,436740112E1","1,071159935E1",,,,2024-06-05 09:59:55.313359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
217.4403592,,,,,,,,,,,,,,,,,,"-3,115880013E1","3,362319946E1","9,576999664E0",,,,2024-06-05 09:59:55.413359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
217.5403592,,,,,,,,,,,,,,,,,,"-3,311079788E1","3,067079926E1","8,430199623E0",,,,2024-06-05 09:59:55.513359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
217.6403592,,,,,,,,,,,,,,,,,,"-3,966220093E1","2,438780022E1","9,394000053E0",,,,2024-06-05 09:59:55.613359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
217.7403592,,,,,,,,,,,,,,,,,,"-4,428599930E1","1,357859993E1","6,563600063E0",,,,2024-06-05 09:59:55.713359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
217.8403592,,,,,,,,,,,,,,,,,,"-4,481060028E1","5,087399960E0","1,156559944E1",,,,2024-06-05 09:59:55.813359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
217.9403592,,,,,,,,,,,,,,,,,,"-4,520100021E1","5,368000031E0","9,576999664E0",,,,2024-06-05 09:59:55.913359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
218.0403592,,,,,,,,,,,,,,,,,,"-4,496920013E1","1,254160023E1","4,635999680E0",,,,2024-06-05 09:59:56.013359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
218.1403592,,,,,,,,,,,,,,,,,,"-4,004039764E1","2,289939880E1","9,393999577E-1",,,,2024-06-05 09:59:56.113359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
218.2403592,,,,,,,,,,,,,,,,,,"-3,464799881E1","3,086599922E1","1,378600001E0",,,,2024-06-05 09:59:56.213359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
218.3403592,,,,,,,,,,,,,,,,,,"-3,357439804E1","3,129299927E1","3,269599915E0",,,,2024-06-05 09:59:56.313359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
218.4403592,,,,,,,,,,,,,,,,,,"-3,574599838E1","2,663259888E1","3,415999889E0",,,,2024-06-05 09:59:56.413359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
218.5403592,,,,,,,,,,,,,,,,,,"-3,999160004E1","2,022760010E1","1,988600016E0",,,,2024-06-05 09:59:56.513359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
218.6403592,,,,,,,,,,,,,,,,,,"-4,412739944E1","1,257819939E1","5,233799934E0",,,,2024-06-05 09:59:56.613359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
218.7403592,,,,,,,,,,,,,,,,,,"-4,526199722E1","4,440799713E0","7,661599636E0",,,,2024-06-05 09:59:56.713359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
218.8403592,,,,,,,,,,,,,,,,,,"-4,615259933E1","3,367199898E0","7,551799774E0",,,,2024-06-05 09:59:56.813359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
218.9403592,,,,,,,,,,,,,,,,,,"-4,482279968E1","9,576999664E0","1,378600001E0",,,,2024-06-05 09:59:56.913359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
219.0403592,,,,,,,,,,,,,,,,,,"-4,137019730E1","1,997139931E1","1,464000046E-1",,,,2024-06-05 09:59:57.013359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
219.1403592,,,,,,,,,,,,,,,,,,"-3,618519974E1","2,796239853E1","1,439599991E0",,,,2024-06-05 09:59:57.113359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
219.2403592,,,,,,,,,,,,,,,,,,"-3,361100006E1","3,086599922E1","3,647799969E0",,,,2024-06-05 09:59:57.213359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
219.3403592,,,,,,,,,,,,,,,,,,"-3,611199951E1","2,574199867E1","2,842599869E0",,,,2024-06-05 09:59:57.313359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
219.4403592,,,,,,,,,,,,,,,,,,"-3,868619919E1","2,124020004E1","2,684000015E0",,,,2024-06-05 09:59:57.413359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
219.5403592,,,,,,,,,,,,,,,,,,"-4,415179825E1","1,219999981E1","4,294399738E0",,,,2024-06-05 09:59:57.513359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
219.6403592,,,,,,,,,,,,,,,,,,"-4,478619766E1","5,233799934E0","7,844599724E0",,,,2024-06-05 09:59:57.613359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
219.7403592,,,,,,,,,,,,,,,,,,"-4,427379990E1","1,878799915E0","1,187059975E1",,,,2024-06-05 09:59:57.713359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
219.8403592,,,,,,,,,,,,,,,,,,"-4,465200043E1","7,576200008E0","7,429800034E0",,,,2024-06-05 09:59:57.813359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
219.9403592,,,,,,,,,,,,,,,,,,"-4,255360031E1","1,799499893E1","7,454199791E0",,,,2024-06-05 09:59:57.913359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
220.0403592,,,,,,,,,,,,,,,,,,"-3,607539749E1","2,824300003E1","7,807999611E0",,,,2024-06-05 09:59:58.013359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
220.1403592,,,,,,,,,,,,,,,,,,"-3,326939774E1","3,148819923E1","9,601399422E0",,,,2024-06-05 09:59:58.113359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
220.2403592,,,,,,,,,,,,,,,,,,"-3,542879868E1","2,853579903E1","8,222800255E0",,,,2024-06-05 09:59:58.213359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
220.3403592,,,,,,,,,,,,,,,,,,"-4,137019730E1","2,037400055E1","1,052859974E1",,,,2024-06-05 09:59:58.313359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
220.4403592,,,,,,,,,,,,,,,,,,"-4,398099899E1","8,442399979E0","1,234639931E1",,,,2024-06-05 09:59:58.413359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
220.5403592,,,,,,,,,,,,,,,,,,"-4,440800095E1","1,561599970E0","1,579899979E1",,,,2024-06-05 09:59:58.513359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
220.6403592,,,,,,,,,,,,,,,,,,"-4,385899734E1","3,672199965E0","1,301739979E1",,,,2024-06-05 09:59:58.613359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
220.7403592,,,,,,,,,,,,,,,,,,"-4,324900055E1","1,522559929E1","8,625399590E0",,,,2024-06-05 09:59:58.713359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
220.8403592,,,,,,,,,,,,,,,,,,"-3,714899826E1","2,785260010E1","7,014999866E0",,,,2024-06-05 09:59:58.813359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
220.9403592,,,,,,,,,,,,,,,,,,"-3,335480118E1","3,182979965E1","9,320799828E0",,,,2024-06-05 09:59:58.913359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
221.0403592,,,,,,,,,,,,,,,,,,"-3,605099869E1","2,862119865E1","8,613200188E0",,,,2024-06-05 09:59:59.013359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
221.1403592,,,,,,,,,,,,,,,,,,"-4,277320099E1","2,130119896E1","7,283400059E0",,,,2024-06-05 09:59:59.113359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
221.2403592,,,,,,,,,,,,,,,,,,"-4,467639923E1","1,073600006E1","1,097999954E1",,,,2024-06-05 09:59:59.213359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
221.3403592,,,,,,,,,,,,,,,,,,"-4,482279968E1","3,342799902E0","1,442039967E1",,,,2024-06-05 09:59:59.313359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
221.4403592,,,,,,,,,,,,,,,,,,"-4,565240097E1","3,257400036E0","1,199259949E1",,,,2024-06-05 09:59:59.413359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
221.5403592,,,,,,,,,,,,,,,,,,"-4,512779999E1","1,345660019E1","6,185400009E0",,,,2024-06-05 09:59:59.513359200+02:00,bike,2024-06-05 09:56:17.973 UTC+02:00
