"Time (s)";"X (rad/s)";"Y (rad/s)";"Z (rad/s)"
3,299445446E1;-1,803596765E-1;-3,548196256E-1;-1,505676150E0
3,309495646E1;4,946499765E-1;-7,601983100E-2;-1,727857441E-1
3,319545888E1;-2,027034760E-2;-1,444822103E-1;7,190050185E-2
3,329596088E1;8,782093972E-2;-3,897391856E-1;-7,252796292E-1
3,339646288E1;-6,649991274E-1;-1,316639334E-1;-7,968152165E-1
3,349696488E1;-2,587094605E-1;1,546895951E-1;1,264022946E0
3,359746688E1;-2,548166215E-1;1,098124862E0;9,428334236E-1
3,369796887E1;-1,126637697E0;7,767310739E-1;6,015495211E-2
3,379847088E1;-5,348774195E-1;7,604035735E-1;6,531496067E-3
3,389897288E1;1,363196820E-1;8,923062682E-1;3,736623824E-1
3,399947488E1;2,812968731E0;-1,036349535E0;3,912543654E-1
3,409997738E1;2,177533060E-1;-9,036440253E-1;-7,207116485E-1
3,420048038E1;-3,012840748E-1;-4,517045021E-1;-1,024591208E0
3,430098237E1;2,380165160E-1;-4,133910835E-1;1,945328861E-1
3,440148438E1;1,990738511E-1;-6,849496067E-2;-2,779866159E-1
3,450198638E1;-8,088892698E-1;1,213302612E0;-1,150840759E0
3,460248838E1;-1,147157192E0;-9,505313039E-1;-2,244596481E-1
3,470299038E1;7,903175056E-2;-3,311226144E-2;1,547893643E0
3,480349238E1;-2,514704466E-1;3,469111919E-1;7,330213189E-1
3,490399438E1;-1,143860102E0;3,874808252E-1;2,320315130E-2
3,500449738E1;-7,722652704E-2;8,365609050E-1;2,547589242E-1
3,510499896E1;1,057325721E0;9,150251001E-2;1,023896933E0
3,520550096E1;2,122095108E0;-1,262013435E0;5,157133937E-1
3,530600296E1;1,668096185E-1;8,851696253E-1;-1,379717827E0
3,540650496E1;5,279220939E-1;-4,432471097E-1;-7,355387807E-1
3,550700696E1;-3,528276980E-1;-1,439376324E-1;2,177683413E-1
3,560750896E1;3,087662160E-1;3,859057426E-1;-5,140975714E-1
3,570801096E1;-1,448169231E0;2,005656958E0;-1,014961839E0
3,580851296E1;-1,350295424E0;-7,022457719E-1;5,069324747E-2
3,590901596E1;2,455380000E-2;2,569984794E-1;1,670838475E0
3,600951796E1;-4,309180379E-1;2,943522334E-1;7,318692803E-1
3,611001963E1;-1,202576041E0;1,226379275E0;-1,268773079E-1
3,621052163E1;9,235838801E-2;6,582711637E-2;2,424361706E-1
3,631102363E1;1,578910232E0;8,637080342E-2;7,554374337E-1
3,641152563E1;1,489514112E0;-1,738493562E0;6,192652583E-1
3,651202762E1;-4,317828119E-1;-4,326921701E-1;-1,997052193E0
3,661252963E1;6,490613818E-1;-6,422905922E-1;-3,065954149E-1
3,671303163E1;-5,104761124E-1;-5,106496811E-1;3,590479791E-1
3,681353362E1;-7,625190169E-2;-6,905406117E-1;-3,212193251E-1
3,691403663E1;-5,849080682E-1;-9,690881521E-2;-1,026994586E0
3,701453863E1;-1,087362647E0;-1,800315455E-2;5,828596354E-1
3,711504083E1;-4,293854535E-1;3,838957250E-1;1,006919265E0
3,721554283E1;-9,151321054E-1;5,960254669E-1;5,153288841E-1
3,731604483E1;-6,607504487E-1;1,169965386E0;-1,019900665E-1
3,741654683E1;4,457902312E-1;4,713469744E-1;6,322042942E-1
3,751704883E1;2,849421501E0;-1,056906104E0;4,947902560E-1
3,761755083E1;2,170179784E-1;-5,533880591E-1;-8,311040401E-1
3,771805383E1;2,329593152E-2;-5,131825805E-1;-1,201870680E0
3,781855583E1;2,305116206E-1;-4,460375607E-1;9,857540578E-2
3,791905783E1;1,033063829E-1;1,887255907E-1;-3,362780809E-1
3,801955983E1;-6,285331398E-2;4,809313118E-1;-1,275951624E0
3,812006225E1;-8,792602420E-1;-1,055359244E0;-1,467466801E-1
3,822056425E1;1,824109107E-1;4,236375690E-1;1,862043262E0
3,832106725E1;-4,558509588E-1;3,700655997E-1;7,318283916E-1
3,842156925E1;-1,333564162E0;1,052950382E0;-2,598214522E-2
3,852207125E1;6,716113538E-3;4,743728340E-1;2,643874288E-1
3,862257325E1;1,132673144E0;1,096386671E0;1,044735670E0
