"Time (s)";"Distance (cm)"
2,619948223E2;5,000000000E0
2,620948223E2;5,000000000E0
2,621948223E2;5,000000000E0
2,622948223E2;5,000000000E0
2,623948223E2;5,000000000E0
2,624948223E2;5,000000000E0
2,625948223E2;5,000000000E0
2,626948223E2;5,000000000E0
2,627948223E2;5,000000000E0
2,628948223E2;5,000000000E0
2,629948223E2;5,000000000E0
2,630948223E2;5,000000000E0
2,631948223E2;5,000000000E0
2,632948223E2;5,000000000E0
2,633948223E2;5,000000000E0
2,634948223E2;5,000000000E0
2,635948223E2;5,000000000E0
2,636948223E2;5,000000000E0
2,637948223E2;5,000000000E0
2,638948223E2;5,000000000E0
2,639948223E2;5,000000000E0
2,640948223E2;5,000000000E0
2,641948223E2;5,000000000E0
2,642948223E2;5,000000000E0
2,643948223E2;5,000000000E0
2,644948223E2;5,000000000E0
2,645948223E2;5,000000000E0
2,646948223E2;5,000000000E0
2,647948223E2;5,000000000E0
2,648948223E2;5,000000000E0
2,649948223E2;5,000000000E0
2,650948223E2;5,000000000E0
2,651948223E2;5,000000000E0
2,652948223E2;5,000000000E0
2,653948223E2;5,000000000E0
2,654948223E2;5,000000000E0
2,655948223E2;5,000000000E0
2,656948223E2;5,000000000E0
2,657948223E2;5,000000000E0
2,658948223E2;5,000000000E0
2,659948223E2;5,000000000E0
2,660948223E2;5,000000000E0
2,661948223E2;5,000000000E0
2,662948223E2;5,000000000E0
2,663948223E2;5,000000000E0
2,664948223E2;5,000000000E0
2,665948223E2;5,000000000E0
2,666948223E2;5,000000000E0
2,667948223E2;5,000000000E0
2,668948223E2;5,000000000E0
2,669948223E2;5,000000000E0
2,670948223E2;5,000000000E0
2,671948223E2;5,000000000E0
2,672948223E2;5,000000000E0
2,673948223E2;5,000000000E0
2,674948223E2;5,000000000E0
2,675948223E2;5,000000000E0
2,676948223E2;5,000000000E0
2,677948223E2;5,000000000E0
2,678948223E2;5,000000000E0
2,679948223E2;5,000000000E0
2,680948223E2;5,000000000E0
2,681948223E2;5,000000000E0
2,682948223E2;5,000000000E0
2,683948223E2;5,000000000E0
2,684948223E2;5,000000000E0
2,685948223E2;5,000000000E0
2,686948223E2;5,000000000E0
2,687948223E2;5,000000000E0
2,688948223E2;5,000000000E0
2,689948223E2;5,000000000E0
2,690948223E2;5,000000000E0
2,691948223E2;5,000000000E0
2,692948223E2;5,000000000E0
2,693948223E2;5,000000000E0
2,694948223E2;5,000000000E0
2,695948223E2;5,000000000E0
2,696948223E2;5,000000000E0
2,697948223E2;5,000000000E0
2,698948223E2;0,000000000E0
2,699948223E2;0,000000000E0
2,700948223E2;0,000000000E0
2,701948223E2;0,000000000E0
2,702948223E2;0,000000000E0
2,703948223E2;0,000000000E0
2,704948223E2;0,000000000E0
2,705948223E2;0,000000000E0
2,706948223E2;0,000000000E0
2,707948223E2;0,000000000E0
2,708948223E2;0,000000000E0
2,709948223E2;0,000000000E0
2,710948223E2;0,000000000E0
2,711948223E2;0,000000000E0
2,712948223E2;0,000000000E0
2,713948223E2;0,000000000E0
2,714948223E2;0,000000000E0
