"Time (s)";"Latitude (°)";"Longitude (°)";"Height (m)";"Velocity (m/s)";"Direction (°)";"Horizontal Accuracy (m)";"Vertical Accuracy (°)"
4,347068311E2;5,235986879E1;4,890107526E0;1,867727606E0;1,319710476E0;2,833796010E2;5,339497090E0;2,305278260E0
4,357068278E2;5,235985725E1;4,890081749E0;1,912868200E0;1,357636515E0;2,730996927E2;5,404541917E0;2,148363027E0
4,367068259E2;5,235985745E1;4,890071216E0;1,523884058E0;1,204830754E0;2,728051315E2;5,402391913E0;2,153763835E0
4,377068223E2;5,235985908E1;4,890044096E0;1,664538577E0;1,358997746E0;2,728431448E2;5,478232112E0;2,058823651E0
4,387068216E2;5,235985675E1;4,890017510E0;1,910928589E0;1,424398639E0;2,716538802E2;5,524611979E0;2,033630487E0
4,397068160E2;5,235985697E1;4,890001619E0;1,678941383E0;1,176369793E0;2,728886036E2;5,605603912E0;1,969575366E0
4,407068135E2;5,235985991E1;4,889989336E0;1,674336989E0;1,060879707E0;2,754846222E2;5,904641016E0;1,707904025E0
4,417068101E2;5,235986518E1;4,889982780E0;1,627435560E0;9,457098835E-1;2,789037752E2;6,166434852E0;1,424007161E0
4,427068067E2;5,235981397E1;4,889925572E0;1,434766442E0;1,430514857E0;2,517832164E2;5,752405620E0;1,778729772E0
4,437068037E2;5,235976867E1;4,889886633E0;1,539491354E0;1,836104844E0;2,377863650E2;5,685146266E0;1,811638561E0
4,447068001E2;5,235976435E1;4,889857505E0;1,766720953E0;1,883465257E0;2,416794502E2;5,525984366E0;1,949796631E0
4,457067995E2;5,235975534E1;4,889846194E0;1,775948322E0;1,650992536E0;2,394732979E2;5,546816394E0;1,923522932E0
4,467067978E2;5,235972778E1;4,889806115E0;1,692440253E0;1,802217027E0;2,385186028E2;5,438092012E0;2,061963215E0
4,477067914E2;5,235969006E1;4,889772237E0;1,754198780E0;1,991154085E0;2,307374472E2;5,364205396E0;2,247184349E0
4,487067884E2;5,235968511E1;4,889768752E0;1,843364075E0;8,960223891E-1;2,349543506E2;5,239218191E0;2,524901934E0
4,497067853E2;5,235968366E1;4,889738205E0;1,735093071E0;9,395801339E-1;2,652180047E2;5,138171798E0;2,724651832E0
4,507067823E2;5,235968585E1;4,889720205E0;2,509297940E0;8,042301532E-1;2,719530929E2;5,101723029E0;2,792303559E0
4,517067792E2;5,235971737E1;4,889730989E0;2,937019909E0;6,087666642E-1;3,247578853E2;5,121507341E0;2,755848252E0
4,527067757E2;5,235972761E1;4,889698865E0;2,155759070E0;9,982779509E-1;3,064092422E2;5,081338376E0;2,829229107E0
4,537067727E2;5,235974011E1;4,889699331E0;2,441734212E0;8,638422509E-1;3,153268962E2;5,062559890E0;2,862695303E0
4,547067698E2;5,235973882E1;4,889666040E0;2,416822257E0;1,190217666E0;3,002617620E2;5,106423276E0;2,783698682E0
4,557067661E2;5,235974046E1;4,889642535E0;2,259603004E0;1,277853154E0;2,957749762E2;5,140217909E0;2,720789754E0
4,567067636E2;5,235973494E1;4,889600924E0;2,175899688E0;1,500407562E0;2,840686787E2;5,111507756E0;2,774351365E0
4,577067599E2;5,235973389E1;4,889575428E0;2,165645521E0;1,515858264E0;2,790417166E2;5,143263671E0;2,715027779E0
4,587067568E2;5,235973005E1;4,889549934E0;2,437744816E0;1,545164048E0;2,741807164E2;5,184987358E0;2,634472079E0
4,597067538E2;5,235974376E1;4,889542310E0;2,279145883E0;1,313476748E0;2,852617048E2;5,188674569E0;2,627202551E0
4,607067498E2;5,235973481E1;4,889524378E0;2,368315317E0;1,187579623E0;2,765872997E2;5,201205555E0;2,602306248E0
4,617067466E2;5,235973845E1;4,889504980E0;2,050362625E0;1,323048845E0;2,817945356E2;5,282434341E0;2,433192239E0
4,627067435E2;5,235972866E1;4,889468140E0;2,773796709E0;1,698477068E0;2,751478451E2;5,293558158E0;2,408895818E0
4,637067409E2;5,235973340E1;4,889448224E0;2,421382043E0;1,599003925E0;2,779447353E2;5,268119090E0;2,464032932E0
4,647067380E2;5,235975299E1;4,889427552E0;1,990602276E0;1,606744745E0;2,885965604E2;5,264730246E0;2,471265358E0
4,657067351E2;5,235977635E1;4,889425857E0;1,918890825E0;1,488846024E0;3,026652044E2;5,362851944E0;2,250412421E0
4,667067318E2;5,235979873E1;4,889397497E0;1,606480562E0;1,767804780E0;3,075980387E2;5,466246873E0;2,181736811E0
4,677067273E2;5,235979670E1;4,889366393E0;2,044768442E0;1,697377538E0;2,995407399E2;5,325780189E0;2,336793189E0
4,687067246E2;5,235977363E1;4,889349649E0;1,963114503E0;1,258582799E0;2,816688858E2;5,285502992E0;2,426519144E0
4,697067215E2;5,235978453E1;4,889345309E0;2,471992698E0;1,066151164E0;2,927904445E2;5,270185727E0;2,459609610E0
4,707067178E2;5,235978566E1;4,889335819E0;2,370993258E0;8,765857186E-1;2,918470955E2;5,423272686E0;2,100630955E0
4,717067152E2;5,235979661E1;4,889318937E0;2,765989063E0;9,695831323E-1;2,977156694E2;5,468730648E0;1,979273133E0
4,727067121E2;5,235980501E1;4,889314707E0;2,097488244E0;8,697337135E-1;3,043606745E2;5,480505594E0;1,946431471E0
4,737067082E2;5,235981658E1;4,889298197E0;1,688259858E0;9,677508750E-1;3,067084006E2;5,402951188E0;2,152360448E0
4,747067053E2;5,235980936E1;4,889288992E0;1,456896327E0;7,394415613E-1;2,942837780E2;5,320042849E0;2,349825764E0
4,757067019E2;5,235982335E1;4,889305182E0;5,132612819E-1;5,811474993E-1;3,163377396E2;5,346156048E0;2,289793122E0
4,767066997E2;5,235984425E1;4,889313054E0;7,900260324E-1;7,274179483E-1;3,341586908E2;5,382356511E0;2,203355491E0
4,777066954E2;5,235987417E1;4,889323745E0;1,583161081E0;1,085332129E0;3,465871856E2;5,417645010E0;2,115102736E0
4,787066925E2;5,235986678E1;4,889283569E0;1,620330552E0;1,104067440E0;3,239447234E2;5,378787452E0;2,212053927E0
4,797066903E2;5,235989257E1;4,889244607E0;1,328874796E0;1,636059541E0;3,195076983E2;5,274590863E0;2,450148620E0
4,807066861E2;5,235993300E1;4,889247253E0;3,025116591E0;1,917043801E0;3,282138496E2;5,299289490E0;2,396261241E0
4,817066833E2;5,235992746E1;4,889249226E0;2,853395618E0;8,504353150E-1;3,219221705E2;5,053808457E0;2,878116939E0
4,827066798E2;5,235995520E1;4,889261513E0;2,592642044E0;8,497771769E-1;3,398374742E2;5,037154638E0;2,907165318E0
4,837066766E2;5,235997484E1;4,889277227E0;2,034048855E0;8,349964904E-1;3,549061590E2;5,056529793E0;2,873333167E0
4,847066739E2;5,236000029E1;4,889290180E0;2,381433056E0;1,141529270E0;3,583734236E2;5,123362944E0;2,752396987E0
4,857066703E2;5,236002285E1;4,889304741E0;2,536409014E0;1,328848112E0;2,342121785E0;5,212599295E0;2,579407999E0
4,867066677E2;5,236004243E1;4,889310132E0;2,296138239E0;1,340114684E0;3,595226160E2;5,181855260E0;2,640627405E0
4,877066634E2;5,236006698E1;4,889315241E0;2,072512444E0;1,529067181E0;3,595212717E2;5,207085201E0;2,590521327E0
4,887066602E2;5,236008307E1;4,889305960E0;2,366974095E0;1,578288287E0;3,550061562E2;5,420516236E0;2,107733563E0
4,897066568E2;5,236010359E1;4,889319967E0;2,125905959E0;1,744184659E0;3,589627715E2;5,533896118E0;2,013248417E0
4,907066547E2;5,236011875E1;4,889307329E0;2,432067691E0;1,607397031E0;3,459192700E2;5,372495077E0;2,227292905E0
4,917066503E2;5,236012859E1;4,889300743E0;2,160024905E0;1,472854676E0;3,424012426E2;5,345681741E0;2,290900207E0
4,927066467E2;5,236012669E1;4,889269814E0;2,135138758E0;1,299542671E0;3,242294057E2;5,332618369E0;2,321145916E0
4,937066442E2;5,236012982E1;4,889263725E0;1,997459562E0;1,072626418E0;3,207544013E2;5,247742089E0;2,507137811E0
4,947066413E2;5,236013122E1;4,889249277E0;1,772848490E0;8,797584273E-1;3,169839610E2;5,221529794E0;2,561281642E0
4,957066369E2;5,236013622E1;4,889218328E0;1,895421905E0;1,121347707E0;3,092386791E2;5,215389528E0;2,573761664E0
4,967066345E2;5,236014224E1;4,889199413E0;1,700684658E0;1,244057293E0;3,057013410E2;5,184690437E0;2,635056376E0
4,977066319E2;5,236014943E1;4,889185056E0;1,823448722E0;1,235962356E0;3,063577620E2;5,196365398E0;2,611957825E0
4,987066277E2;5,236016164E1;4,889166173E0;1,631884686E0;1,355919669E0;3,084642401E2;5,218921474E0;2,566592231E0
4,997066250E2;5,236016366E1;4,889169833E0;1,657266595E0;9,993069494E-1;3,115671827E2;5,350046888E0;2,280687469E0
5,007066213E2;5,236016191E1;4,889172857E0;1,445926946E0;5,524917749E-1;3,165385988E2;5,378657357E0;2,212370237E0
5,017066181E2;5,236017838E1;4,889171682E0;1,342310393E0;7,346517209E-1;3,291478450E2;5,394919992E0;2,172412326E0
5,027066157E2;5,236019121E1;4,889146172E0;8,929026416E-1;1,124897506E0;3,242921200E2;5,467494628E0;2,072271349E0
5,037066128E2;5,236019862E1;4,889107391E0;1,740169490E0;1,394152151E0;3,121288820E2;5,479871550E0;2,067790262E0
5,047066083E2;5,236020943E1;4,889083697E0;1,124902184E0;1,485607162E0;3,104175054E2;5,854892584E0;1,885157442E0
5,057066065E2;5,236020950E1;4,889071811E0;1,598997105E0;1,307878361E0;3,066775238E2;6,119518843E0;1,726401341E0
5,067066021E2;5,236022316E1;4,889050137E0;1,741032484E0;1,440967505E0;3,078561894E2;6,588339365E0;1,477374487E0
5,077065994E2;5,236023844E1;4,889040890E0;9,878860768E-1;1,448728011E0;3,131501132E2;6,706521391E0;1,226658520E0
5,087065959E2;5,236023648E1;4,889001913E0;1,362776512E0;1,486419992E0;3,034956466E2;6,818627877E0;1,197772173E0
5,097065923E2;5,236023876E1;4,888988901E0;1,779966699E0;1,273309345E0;3,019935761E2;7,154253399E0;1,190054105E0
5,107065890E2;5,236027780E1;4,889015573E0;2,040163674E0;1,235169227E0;3,281372447E2;6,231947771E0;1,611667589E0
5,117065858E2;5,236029398E1;4,889010057E0;1,239838426E0;1,212399138E0;3,321592705E2;5,825981724E0;1,866399308E0
5,127065833E2;5,236029800E1;4,888996210E0;1,748821707E0;1,111671419E0;3,277968967E2;5,561623576E0;2,070448608E0
5,137069857E2;5,236029983E1;4,888985738E0;1,847372732E0;1,010285627E0;3,244137611E2;5,332375487E0;2,321703835E0
5,147069790E2;5,236031241E1;4,888972702E0;1,745982547E0;1,128158947E0;3,243712536E2;5,375102515E0;2,220993018E0
5,157069718E2;5,236031565E1;4,888951847E0;1,199046773E0;1,157179212E0;3,184172843E2;5,443188028E0;2,126637942E0
5,167069678E2;5,236031289E1;4,888936213E0;1,805998656E0;9,931779133E-1;3,115500977E2;5,474862554E0;2,091120661E0
5,177069716E2;5,236031356E1;4,888914931E0;1,877374813E0;1,089138750E0;3,063270039E2;5,368867264E0;2,236023554E0
5,187069690E2;5,236033176E1;4,888911222E0;2,072326423E0;1,191897746E0;3,150970824E2;5,315084540E0;2,361019560E0
5,197069688E2;5,236033161E1;4,888889642E0;1,992835965E0;1,140003718E0;3,071184885E2;5,297300421E0;2,400655177E0
5,207069637E2;5,236034352E1;4,888879028E0;1,565217026E0;1,130871917E0;3,102690871E2;5,253692034E0;2,494645676E0
5,217069570E2;5,236035782E1;4,888873063E0;1,979635854E0;1,156323170E0;3,162900558E2;5,215954446E0;2,572616615E0
5,227069639E2;5,236036538E1;4,888854104E0;2,174201558E0;1,254670639E0;3,150952071E2;5,253926782E0;2,494151238E0
5,237069629E2;5,236037180E1;4,888845057E0;1,920925874E0;1,228039318E0;3,158472177E2;5,374169091E0;2,223250686E0
5,247069603E2;5,236038324E1;4,888829802E0;2,001359863E0;1,247541913E0;3,172459133E2;5,395534096E0;2,170886650E0
5,257069598E2;5,236037759E1;4,888808600E0;1,848346512E0;1,136127513E0;3,059681002E2;5,381335198E0;2,205848706E0
5,267069591E2;5,236038092E1;4,888796422E0;1,794734897E0;1,110092362E0;3,030424320E2;5,287756794E0;2,421603832E0
5,277069523E2;5,236037618E1;4,888760676E0;1,747482318E0;1,156072672E0;2,942287038E2;5,357406623E0;2,263345159E0
5,287069451E2;5,236037897E1;4,888750602E0;1,683934092E0;1,104676537E0;2,939907870E2;5,420748877E0;2,117579697E0
5,297069364E2;5,236038659E1;4,888737714E0;1,668968540E0;1,108794632E0;2,975740778E2;5,496984102E0;2,057089311E0
5,307069300E2;5,236038534E1;4,888711746E0;1,180777639E0;1,286588321E0;2,939566400E2;5,488354334E0;2,055601048E0
5,317069231E2;5,236038943E1;4,888685924E0;1,390195945E0;1,348451600E0;2,966040080E2;5,282769230E0;2,432465066E0
5,327069165E2;5,236039803E1;4,888678156E0;1,412903325E0;1,196305314E0;3,000827114E2;5,247708194E0;2,507208756E0
5,337069106E2;5,236040754E1;4,888672601E0;1,532175507E0;1,130694315E0;3,044029170E2;5,277638904E0;2,443576196E0
5,347069035E2;5,236041721E1;4,888657858E0;1,438915167E0;1,168638082E0;3,058669351E2;5,283313489E0;2,431282708E0
5,357068974E2;5,236042089E1;4,888640357E0;1,878117135E0;1,140221674E0;3,035391685E2;5,277232277E0;2,444454238E0
5,367068908E2;5,236041582E1;4,888614469E0;2,030085484E0;1,044763628E0;2,968994773E2;5,276941319E0;2,445082279E0
5,377068853E2;5,236042150E1;4,888607468E0;2,224915250E0;9,921355760E-1;2,993239490E2;5,331661562E0;2,323342854E0
5,387068802E2;5,236042727E1;4,888607944E0;2,247865644E0;7,996414384E-1;3,049336187E2;5,336293216E0;2,312684964E0
5,397068745E2;5,236044330E1;4,888574679E0;1,734350064E0;1,310652220E0;3,053244541E2;5,447327296E0;2,091547203E0
5,407068689E2;5,236045175E1;4,888569175E0;1,731881213E0;1,230698810E0;3,089886620E2;5,390870062E0;2,182442900E0
5,417068644E2;5,236046229E1;4,888565072E0;2,218635673E0;1,174036893E0;3,125093411E2;5,421298744E0;2,117119613E0
5,427068591E2;5,236046422E1;4,888544196E0;2,278994881E0;1,196632005E0;3,074840039E2;5,271868163E0;2,456001446E0
5,437068545E2;5,236047128E1;4,888530824E0;2,242792936E0;1,200144578E0;3,078190381E2;5,324730418E0;2,339184262E0
5,447068481E2;5,236048860E1;4,888536542E0;2,288289705E0;1,148947997E0;3,175363906E2;5,285214598E0;2,427147232E0
5,457068440E2;5,236050922E1;4,888523215E0;2,147733092E0;1,347536372E0;3,222840909E2;5,293391861E0;2,409261222E0
5,467068386E2;5,236051304E1;4,888511466E0;2,124366070E0;1,207101057E0;3,205185073E2;5,440115124E0;2,075056026E0
5,477068353E2;5,236052401E1;4,888486640E0;2,500403262E0;1,421743674E0;3,182388584E2;5,426000497E0;2,093574846E0
5,487068295E2;5,236053360E1;4,888475483E0;1,960365536E0;1,374853946E0;3,181744627E2;5,471796085E0;2,063862000E0
5,497068267E2;5,236053191E1;4,888458679E0;2,219130409E0;1,254555498E0;3,092176894E2;5,383181283E0;2,201339663E0
5,507068214E2;5,236054437E1;4,888449142E0;2,079360173E0;1,227371522E0;3,133262449E2;5,407061404E0;2,142014006E0
5,517068177E2;5,236055050E1;4,888437153E0;2,229161729E0;1,157188789E0;3,119573125E2;5,472709279E0;2,068205488E0
5,527068125E2;5,236055115E1;4,888401011E0;2,061662646E0;1,269140345E0;3,000085753E2;5,661282537E0;1,924979256E0
5,537068086E2;5,236055738E1;4,888394851E0;1,992313876E0;1,130985423E0;3,020930809E2;5,997739247E0;1,635008155E0
5,547068036E2;5,236058074E1;4,888381937E0;2,313778244E0;1,421622276E0;3,111329423E2;5,710539819E0;1,917272648E0
5,557068001E2;5,236056483E1;4,888383032E0;2,332511757E0;6,477062179E-1;3,007827177E2;5,375544127E0;2,219923957E0
5,567067962E2;5,236055956E1;4,888378706E0;2,392884331E0;4,498418614E-1;2,960697811E2;5,350646986E0;2,279279242E0
5,577067918E2;5,236056446E1;4,888360586E0;1,955811435E0;6,536793894E-1;2,948920657E2;5,312733688E0;2,366304671E0
5,587067882E2;5,236056670E1;4,888332590E0;2,368493027E0;1,042715440E0;2,897579292E2;5,323037432E0;2,343034256E0
5,597067839E2;5,236056827E1;4,888314246E0;2,386366270E0;1,088011006E0;2,875950541E2;5,272495713E0;2,454653944E0
5,607067802E2;5,236056423E1;4,888305174E0;2,487008701E0;7,455228426E-1;2,829068931E2;5,228534602E0;2,546951698E0
5,617067754E2;5,236056236E1;4,888293622E0;2,680572913E0;7,573190071E-1;2,817394828E2;5,142711904E0;2,716072772E0
5,627067721E2;5,236056654E1;4,888289519E0;2,848462922E0;6,062457635E-1;2,906974684E2;5,060317698E0;2,866656909E0
5,637067691E2;5,236056997E1;4,888269591E0;2,444100505E0;7,321579039E-1;2,909432686E2;5,068061771E0;2,852943554E0
5,647067649E2;5,236057433E1;4,888255636E0;2,689658071E0;7,870686078E-1;2,953483034E2;5,001360525E0;2,968321064E0
5,657067606E2;5,236058763E1;4,888232004E0;2,027624087E0;9,740946308E-1;3,010951788E2;4,988151051E0;2,990465870E0
5,667067572E2;5,236060015E1;4,888206489E0;2,311438754E0;1,104466879E0;3,060384963E2;4,969768500E0;3,020916762E0
5,677067542E2;5,236060869E1;4,888194991E0;2,105053436E0;9,935220953E-1;3,101975083E2;4,940594594E0;3,068397317E0
5,687067503E2;5,236061926E1;4,888185073E0;2,295922417E0;1,032544085E0;3,174946244E2;4,922160134E0;3,097882608E0
5,697067469E2;5,236063463E1;4,888168751E0;2,239921512E0;1,219387615E0;3,217042802E2;4,910910176E0;3,115685844E0
5,707067422E2;5,236064408E1;4,888160676E0;2,009942351E0;1,057043807E0;3,273097250E2;4,915033217E0;3,109177625E0
5,717067391E2;5,236065364E1;4,888162437E0;2,469546949E0;9,610502117E-1;3,397642001E2;4,902008822E0;3,129671955E0
5,727067353E2;5,236066267E1;4,888164551E0;2,348179483E0;9,721745235E-1;3,486240219E2;4,922575857E0;3,097221975E0
5,737067308E2;5,236067568E1;4,888168503E0;2,119996179E0;1,055130742E0;3,586686656E2;4,944445943E0;3,062187347E0
5,747067286E2;5,236069077E1;4,888171088E0;2,344874872E0;1,153949780E0;3,357646159E0;5,001438835E0;2,968189114E0
5,757067250E2;5,236070348E1;4,888169129E0;2,516585179E0;1,196038839E0;3,351410649E0;5,014960401E0;2,945285929E0
5,767067214E2;5,236072635E1;4,888179333E0;2,430922998E0;1,458491794E0;8,526917295E0;5,038625916E0;2,904614589E0
5,777067171E2;5,236073400E1;4,888196378E0;1,998414068E0;1,423091235E0;1,746823644E1;5,084968843E0;2,822698868E0
5,787067139E2;5,236073566E1;4,888223721E0;2,483211838E0;1,301540407E0;3,115956740E1;5,087350783E0;2,818403634E0
5,797067097E2;5,236074414E1;4,888240075E0;2,648487577E0;1,290386257E0;3,470398661E1;5,070615985E0;2,848401405E0
5,807067065E2;5,236075629E1;4,888251327E0;2,655747061E0;1,361091391E0;3,460053737E1;5,141958459E0;2,717498894E0
5,817067031E2;5,236074847E1;4,888271418E0;2,757382386E0;1,126001429E0;4,828285895E1;5,132581516E0;2,735168005E0
5,827066991E2;5,236075604E1;4,888285939E0;2,696088710E0;1,171307308E0;4,697091523E1;5,167352002E0;2,668896835E0
5,837066957E2;5,236076044E1;4,888294439E0;2,300196704E0;1,120214571E0;4,752500898E1;5,113019184E0;2,771564874E0
5,847066925E2;5,236077745E1;4,888302525E0;2,243410416E0;1,326700647E0;3,880904418E1;5,059585148E0;2,867949644E0
5,857066915E2;5,236078794E1;4,888309666E0;2,294853384E0;1,368913438E0;3,521964742E1;5,053559120E0;2,878554716E0
5,867066851E2;5,236079312E1;4,888322665E0;2,228496418E0;1,277014299E0;3,854362214E1;5,084741090E0;2,823109115E0
5,877066839E2;5,236077907E1;4,888368011E0;1,910884926E0;1,302839612E0;5,495080091E1;5,084970117E0;2,822696574E0
5,887066791E2;5,236078578E1;4,888374430E0;2,452319534E0;1,081497554E0;5,270851321E1;5,095329413E0;2,803953495E0
5,897066753E2;5,236080621E1;4,888374734E0;2,684596129E0;1,124209327E0;3,821886575E1;5,028907790E0;2,921407789E0
5,907066717E2;5,236081188E1;4,888384388E0;2,434549216E0;1,141046009E0;4,063282143E1;5,004452990E0;2,963104336E0
5,917066679E2;5,236080394E1;4,888396135E0;1,957735882E0;9,084532216E-1;5,322734748E1;4,942175975E0;3,065849582E0
5,927066652E2;5,236081197E1;4,888412043E0;2,431077039E0;1,024962896E0;5,087170538E1;4,912466821E0;3,113230921E0
5,937066612E2;5,236082257E1;4,888417106E0;2,898147576E0;1,042430890E0;4,492882234E1;4,896917334E0;3,137632492E0
5,947066587E2;5,236082644E1;4,888437157E0;2,729453393E0;1,126185570E0;4,911194375E1;4,887799185E0;3,151817913E0
5,957066538E2;5,236082952E1;4,888450340E0;2,698720705E0;1,109854986E0;4,967403118E1;4,877739917E0;3,167363310E0
5,967066510E2;5,236083947E1;4,888463286E0;2,937743510E0;1,172599882E0;4,749350367E1;4,870646224E0;3,178260907E0
5,977066478E2;5,236084913E1;4,888470822E0;2,883149376E0;1,166240644E0;4,097740120E1;4,876358249E0;3,169490063E0
5,987066443E2;5,236085687E1;4,888480555E0;3,230274718E0;1,121784411E0;3,839740551E1;4,880339863E0;3,163355790E0
5,997066402E2;5,236086815E1;4,888493222E0;2,869355467E0;1,177944932E0;3,721814168E1;4,873739493E0;3,173515462E0
6,007066373E2;5,236087625E1;4,888491849E0;3,084862364E0;1,103364874E0;3,092915118E1;4,884418534E0;3,157054421E0
6,017066337E2;5,236089777E1;4,888499133E0;3,039017940E0;1,263659201E0;2,555699173E1;4,890191192E0;3,148105325E0
6,027066300E2;5,236091231E1;4,888509295E0;2,738566762E0;1,342229758E0;2,571157922E1;4,907465058E0;3,121109376E0
6,037066268E2;5,236091975E1;4,888516782E0;2,256970839E0;1,202450236E0;2,867565615E1;4,912545510E0;3,113106751E0
6,047066230E2;5,236092477E1;4,888530606E0;3,217488397E0;1,060746275E0;3,569543985E1;4,859327719E0;3,195539258E0
6,060413872E2;5,236094842E1;4,888536438E0;3,096596575E0;3,690798219E-1;3,700053805E1;4,827646047E0;3,243203767E0
6,070413834E2;5,236095215E1;4,888530281E0;3,321832421E0;3,756032063E-1;3,700053373E1;4,815364117E0;3,261411574E0
6,080413808E2;5,236096706E1;4,888526250E0;3,203884783E0;3,309287468E-1;3,700053169E1;4,796915335E0;3,288486020E0
6,090413775E2;5,236096678E1;4,888525992E0;2,837763802E0;0,000000000E0;3,700053148E1;4,796198859E0;3,289530899E0
6,100413739E2;5,236096678E1;4,888525992E0;2,837763802E0;0,000000000E0;3,700053148E1;4,785893819E0;3,304505619E0
6,110413701E2;5,236098030E1;4,888533981E0;3,788658442E0;1,858500598E-1;3,700053825E1;4,778934040E0;3,314562787E0
6,120413669E2;5,236097956E1;4,888533074E0;3,777836431E0;0,000000000E0;3,700053754E1;4,777133413E0;3,317157426E0
6,130413640E2;5,236098711E1;4,888542279E0;3,983702737E0;1,364790644E-1;3,700054483E1;4,775999134E0;3,318790338E0
