"Time (s)";"X (rad/s)";"Y (rad/s)";"Z (rad/s)"
3,415268017E1;-1,626905352E-1;-3,506244719E-1;-7,043248415E-2
3,425318417E1;-2,544521354E-3;-4,711745679E-1;9,960260987E-2
3,435368817E1;4,234377742E-1;-3,598059118E-1;-1,104858518E-1
3,445419304E1;1,386816949E-1;2,979797125E-2;-2,124210596E-1
3,455469704E1;3,468404710E-1;1,611685902E-1;-2,187121958E-1
3,465520104E1;-2,922287881E-1;2,861210108E-1;2,850728333E-1
3,475570504E1;-3,330632150E-1;2,146609277E-1;2,160971165E-1
3,485621004E1;-1,357297301E-1;1,720314473E-1;2,314024270E-1
3,495671404E1;-2,575964034E-1;6,009061635E-2;1,859684139E-1
3,505721804E1;8,042722940E-3;-2,621684037E-2;-2,376216277E-2
3,515772204E1;-3,045379817E-1;-2,777270079E-1;1,224808395E-1
3,525822704E1;2,035062015E-1;-1,650526747E-2;-3,137382865E-1
3,535873104E1;2,952889074E-3;2,059434168E-2;-3,008813858E-1
3,545923433E1;1,572366059E-1;-3,497248590E-1;-1,000918448E-1
3,555973833E1;3,774344325E-1;-1,248954758E-1;-7,593655586E-2
3,566024233E1;5,624098778E-1;2,618865073E-1;-4,532191753E-1
3,576074733E1;-3,007871658E-2;2,139761448E-1;9,541673213E-2
3,586125133E1;-1,263164133E-1;1,610526592E-1;2,969561815E-1
3,596175533E1;-3,404470980E-1;3,120062351E-1;2,588285208E-1
3,606225933E1;-2,521477342E-1;1,407803148E-1;1,935127079E-1
3,616276333E1;-5,454906449E-2;3,067687452E-1;7,300628722E-2
3,626326833E1;6,281824410E-2;1,494893879E-1;8,225157112E-2
3,636377233E1;-1,561358869E-1;-3,007981479E-1;6,805466861E-2
3,646427667E1;9,530891478E-2;-1,527798325E-1;-1,623264253E-1
3,656478067E1;-7,653709501E-2;-8,335886151E-2;-1,368126571E-1
3,666528467E1;1,116751581E-1;-2,505103052E-1;-2,002723068E-1
3,676578867E1;1,575444490E-1;-1,359023154E-1;-1,519890875E-1
3,686629367E1;2,953827083E-1;6,629125774E-2;-3,286156952E-1
3,696679767E1;1,017865017E-1;1,225245222E-1;8,231236599E-3
3,706730167E1;-2,854634821E-1;1,308462024E-1;2,057635337E-1
3,716780567E1;-4,679769278E-1;1,712162495E-1;3,842042685E-1
3,726830967E1;-2,187319100E-1;1,785427034E-1;2,114587724E-1
3,736881367E1;1,292693019E-1;4,743548334E-1;-1,258142740E-1
3,746931871E1;-2,684999108E-1;-3,288899958E-1;1,884621978E-1
3,756982271E1;-1,551714540E-1;-2,605160475E-1;-5,503621884E-3
3,767032671E1;1,908507645E-1;-1,201588428E-3;-3,003903329E-1
3,777083071E1;1,073810086E-1;-1,636244059E-1;-1,015306786E-1
3,787133471E1;4,261986613E-1;-2,732926905E-1;-2,515196800E-1
