"Time (s)";"Temperature (°C)"
8,131041375E1;3,290625000E1
8,141041375E1;3,291406250E1
8,151041375E1;3,295703125E1
8,161041375E1;3,291796875E1
8,171041375E1;3,294921875E1
8,181041375E1;3,295703125E1
8,191041375E1;3,297265625E1
8,201041375E1;3,295703125E1
8,211041375E1;3,292968750E1
8,221041375E1;3,294921875E1
8,231041375E1;3,296484375E1
8,241041375E1;3,291406250E1
8,251041375E1;3,291406250E1
8,261041375E1;3,292187500E1
8,271041375E1;3,290625000E1
8,281041375E1;3,292187500E1
8,291041375E1;3,294921875E1
8,301041375E1;3,290625000E1
8,311041375E1;3,289843750E1
8,321041375E1;3,297265625E1
8,331041375E1;3,292187500E1
8,341041375E1;3,290625000E1
8,351041375E1;3,288281250E1
8,361041375E1;3,288281250E1
8,371041375E1;3,285546875E1
8,381041375E1;3,292187500E1
8,391041375E1;3,288281250E1
8,401041375E1;3,288281250E1
8,411041375E1;3,288671875E1
8,421041375E1;3,289062500E1
8,431041375E1;3,289843750E1
8,441041375E1;3,285937500E1
8,451041375E1;3,292968750E1
8,461041375E1;3,290625000E1
8,471041375E1;3,288281250E1
8,481041375E1;3,285546875E1
8,491041375E1;3,286328125E1
8,501041375E1;3,287500000E1
8,511041375E1;3,286328125E1
8,521041375E1;3,283593750E1
8,531041375E1;3,288281250E1
8,541041375E1;3,287500000E1
8,551041375E1;3,287500000E1
8,561041375E1;3,285937500E1
8,571041375E1;3,286328125E1
8,581041375E1;3,287890625E1
8,591041375E1;3,286328125E1
8,601041375E1;3,288281250E1
8,611041375E1;3,287500000E1
8,621041375E1;3,286328125E1
8,631041375E1;3,289843750E1
8,641041375E1;3,289062500E1
8,651041375E1;3,288281250E1
8,661041375E1;3,289062500E1
8,671041375E1;3,285546875E1
