Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Illuminance (lx),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (m),Magnetic field x (µT),Magnetic field y (µT),Magnetic field z (µT),Pressure (hPa),Distance (cm),Temperature (°C)
"6,980555995E1",,,,,,,,,,,,,,,,,,,,,"1,011326782E3",,
"6,981041375E1",,,,,,,,,,,,,,,,,,,,,,,"3,303125000E1"
"6,981218400E1",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"6,981634945E0",,,,"-1,983479500E0","-9,659306407E-1","-5,815436840E-1",,,,,,,,,,,,,,,,,
"6,982456840E1",,,,,,,,"3,568897247E-1","-1,181292534E-1","1,104586601E0",,,,,,,,,,,,,
"6,984035919E1",,,,,,,,,,,,,,,,,,"-3,880820084E1","1,632359886E1","1,603079987E1",,,
"6,988163494E1",,,,"-1,364062071E0","-3,451388776E-1","-1,933999419E0",,,,,,,,,,,,,,,,,
"6,989395187E1","7,383054256E0","-7,491329670E0","-3,997808456E0",,,,,,,,,,,,,,,,,,,,
"6,990555995E1",,,,,,,,,,,,,,,,,,,,,"1,011224976E3",,
"6,991041375E1",,,,,,,,,,,,,,,,,,,,,,,"3,306250000E1"
"6,991218400E1",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"6,992456840E1",,,,,,,,"-2,568212986E0","-2,638601780E0","2,702975273E-1",,,,,,,,,,,,,
"6,993951869E0","4,869394302E0","-8,863015175E0","-1,003011417E1",,,,,,,,,,,,,,,,,,,,
"6,994035919E1",,,,,,,,,,,,,,,,,,"-4,089439774E1","6,234200001E0","1,815359879E1",,,
"6,998163495E1",,,,"-8,025242090E-1","-6,003278494E-1","-9,990701079E-1",,,,,,,,,,,,,,,,,
"6,999395187E1","7,445865631E0","-6,282954216E0","-3,765106440E0",,,,,,,,,,,,,,,,,,,,
"7,000555995E1",,,,,,,,,,,,,,,,,,,,,"1,011103821E3",,
"7,001041375E1",,,,,,,,,,,,,,,,,,,,,,,"3,308984375E1"
"7,001218400E1",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"7,002456840E1",,,,,,,,"-1,319978714E0","-3,220359087E0","2,222646713E0",,,,,,,,,,,,,
"7,004035919E1",,,,,,,,,,,,,,,,,,"-3,894239807E1","-1,183400035E0","2,226499939E1",,,
"7,005098325E1",,,,,,,,,,,"5,201182499E1","5,096482562E0","3,315972344E0","2,346968889E0","1,682275391E2","5,018560410E0","3,501574278E0",,,,,,
"7,005559948E0",,,,,,,,,,,,,,,,,,,,,"1,011329712E3",,
"7,008163494E1",,,,"3,909537569E-2","5,885686874E-1","-3,909537569E-2",,,,,,,,,,,,,,,,,
"7,009395187E1","1,937588096E0","-1,040877819E0","-2,457428932E0",,,,,,,,,,,,,,,,,,,,
"7,010413754E0",,,,,,,,,,,,,,,,,,,,,,,"3,523046875E1"
"7,010555995E1",,,,,,,,,,,,,,,,,,,,,"1,011175781E3",,
"7,011041375E1",,,,,,,,,,,,,,,,,,,,,,,"3,304687500E1"
"7,011218400E1",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"7,012183997E0",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"7,012456840E1",,,,,,,,"-8,515197754E0","2,079044104E0","2,960949898E0",,,,,,,,,,,,,
"7,014035919E1",,,,,,,,,,,,,,,,,,"-4,124819946E1","2,037400007E0","1,800720024E1",,,
"7,014872900E-2",,,,,,,,,,,,,,,,,,,,,,"5,000000000E0",
"7,018163494E1",,,,"5,757405162E-1","1,012509108E0","2,386345148E0",,,,,,,,,,,,,,,,,
"7,019395187E1","7,844869137E0","-5,635695457E0","-3,876971006E0",,,,,,,,,,,,,,,,,,,,
"7,020555995E1",,,,,,,,,,,,,,,,,,,,,"1,011368408E3",,
"7,021041375E1",,,,,,,,,,,,,,,,,,,,,,,"3,305468750E1"
"7,021218400E1",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"7,022456840E1",,,,,,,,"9,210805893E-1","-2,689103603E0","-1,039268970E-1",,,,,,,,,,,,,
"7,024035919E1",,,,,,,,,,,,,,,,,,"-4,145560074E1","1,226099968E1","1,307839966E1",,,
"7,028163495E1",,,,"7,486153841E-1","8,869763613E-1","2,679407597E0",,,,,,,,,,,,,,,,,
"7,029395187E1","6,676573277E0","-7,206583500E0","-3,187239647E0",,,,,,,,,,,,,,,,,,,,
"7,030555995E1",,,,,,,,,,,,,,,,,,,,,"1,011439819E3",,
"7,031041375E1",,,,,,,,,,,,,,,,,,,,,,,"3,306250000E1"
"7,031218400E1",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"7,032456840E1",,,,,,,,"8,809852600E-2","1,086762428E0","5,318907499E-1",,,,,,,,,,,,,
"7,034035919E1",,,,,,,,,,,,,,,,,,"-3,707579803E1","2,383880043E1","9,674599648E0",,,
"7,038163494E1",,,,"1,908953860E-2","-3,248275816E-1","1,288314819E0",,,,,,,,,,,,,,,,,
"7,039395187E1","5,764309883E0","-7,631309509E0","-3,728017569E0",,,,,,,,,,,,,,,,,,,,
"7,040359189E0",,,,,,,,,,,,,,,,,,"-1,409099960E1","1,488399982E0","4,465200043E1",,,
"7,040555995E1",,,,,,,,,,,,,,,,,,,,,"1,011229004E3",,
"7,041041375E1",,,,,,,,,,,,,,,,,,,,,,,"3,304687500E1"
"7,041218400E1",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"7,042456840E1",,,,,,,,"1,819185734E0","1,543599606E0","-3,093256474E0",,,,,,,,,,,,,
"7,044035919E1",,,,,,,,,,,,,,,,,,"-3,291559982E1","2,871879959E1","9,894199371E0",,,
"7,048163495E1",,,,"-8,368854225E-2","-1,343903504E-2","-5,774203539E-1",,,,,,,,,,,,,,,,,
"7,049395187E1","8,002795219E0","-1,020060253E1","-4,342973232E0",,,,,,,,,,,,,,,,,,,,
"7,050555995E1",,,,,,,,,,,,,,,,,,,,,"1,011027039E3",,
"7,051041375E1",,,,,,,,,,,,,,,,,,,,,,,"3,307421875E1"
"7,051218400E1",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"7,052456840E1",,,,,,,,"4,681777477E0","-1,593951225E0","-3,096337795E0",,,,,,,,,,,,,
"7,054035919E1",,,,,,,,,,,,,,,,,,"-3,445280075E1","2,583959961E1","1,082139969E1",,,
"7,055599480E-1",,,,,,,,,,,,,,,,,,,,,"1,011327698E3",,
"7,058163494E1",,,,"-1,690569520E-1","-5,103778839E-1","-1,192714334E0",,,,,,,,,,,,,,,,,
"7,059395187E1","4,169493675E0","-8,997611046E0","-2,321636200E0",,,,,,,,,,,,,,,,,,,,
"7,060555995E1",,,,,,,,,,,,,,,,,,,,,"1,011172729E3",,
"7,061041375E1",,,,,,,,,,,,,,,,,,,,,,,"3,307421875E1"
"7,061218400E1",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"7,062456840E1",,,,,,,,"-2,785814285E0","-1,170942783E0","-1,525957584E-1",,,,,,,,,,,,,
"7,064035919E1",,,,,,,,,,,,,,,,,,"-3,763700104E1","2,172819901E1","1,233419991E1",,,
"7,067674843E0",,,,,,,,"-3,705671787E0","1,137456656E0","5,559797287E0",,,,,,,,,,,,,
"7,068163494E1",,,,"-8,400924206E-1","-2,828305960E-1","-1,940566182E0",,,,,,,,,,,,,,,,,
"7,069395187E1","6,915257454E0","-7,194021225E0","-2,857628345E0",,,,,,,,,,,,,,,,,,,,
"7,070555995E1",,,,,,,,,,,,,,,,,,,,,"1,011321777E3",,
"7,071041375E1",,,,,,,,,,,,,,,,,,,,,,,"3,307421875E1"
"7,071218400E1",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"7,072456840E1",,,,,,,,"1,907147884E0","-2,147517204E0","-1,006342649E0",,,,,,,,,,,,,
"7,074035919E1",,,,,,,,,,,,,,,,,,"-4,199239731E1","1,382259941E1","1,588439941E1",,,
"7,078163495E1",,,,"-1,750434399E0","-7,273877859E-1","-1,718211174E0",,,,,,,,,,,,,,,,,
"7,079395187E1","6,001199245E0","-6,281159401E0","-3,182454109E0",,,,,,,,,,,,,,,,,,,,
"7,080555995E1",,,,,,,,,,,,,,,,,,,,,"1,011124390E3",,
"7,081041375E1",,,,,,,,,,,,,,,,,,,,,,,"3,306250000E1"
"7,081218400E1",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"7,081634945E0",,,,"-1,338405728E0","-2,380847335E-1","-6,412557960E-1",,,,,,,,,,,,,,,,,
"7,082456840E1",,,,,,,,"-9,061183929E-1","-1,648260117E0","1,507165909E0",,,,,,,,,,,,,
"7,084035919E1",,,,,,,,,,,,,,,,,,"-4,200460052E1","3,476999998E0","1,994700050E1",,,
"7,088163494E1",,,,"-9,546296597E-1","-2,116648108E-1","-9,167560339E-1",,,,,,,,,,,,,,,,,
"7,089395187E1","4,007977962E0","-5,063810825E0","-4,074976921E0",,,,,,,,,,,,,,,,,,,,
"7,090555995E1",,,,,,,,,,,,,,,,,,,,,"1,011110718E3",,
"7,091041375E1",,,,,,,,,,,,,,,,,,,,,,,"3,304687500E1"
"7,091218400E1",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"7,092456840E1",,,,,,,,"-3,153029919E0","-4,225869179E0","-5,470800400E-1",,,,,,,,,,,,,
"7,093951869E0","-1,088136077E0","-1,697109461E0","-4,454837322E0",,,,,,,,,,,,,,,,,,,,
"7,094035919E1",,,,,,,,,,,,,,,,,,"-4,156539917E1","4,513999820E-1","2,042280006E1",,,
"7,098163495E1",,,,"7,654141784E-1","1,588249683E0","1,938275456E0",,,,,,,,,,,,,,,,,
"7,099395187E1","1,618744493E0","-7,220342159E-1","-1,769492388E0",,,,,,,,,,,,,,,,,,,,
"7,100555995E1",,,,,,,,,,,,,,,,,,,,,"1,011215698E3",,
"7,101041375E1",,,,,,,,,,,,,,,,,,,,,,,"3,303906250E1"
"7,101218400E1",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"7,102456840E1",,,,,,,,"-5,315021515E0","4,748360634E0","1,545423031E0",,,,,,,,,,,,,
"7,104035919E1",,,,,,,,,,,,,,,,,,"-4,312699890E1","8,881599426E0","1,496939945E1",,,
"7,104137540E-1",,,,,,,,,,,,,,,,,,,,,,,"3,523828125E1"
"7,105098525E1",,,,,,,,,,,"5,201179482E1","5,096477611E0","3,157680988E0","2,173285723E0","1,784058838E2","4,879104614E0","3,534336805E0",,,,,,
"7,105559948E0",,,,,,,,,,,,,,,,,,,,,"1,011329712E3",,
"7,108163494E1",,,,"9,535606503E-1","7,603744864E-1","2,499660492E0",,,,,,,,,,,,,,,,,
"7,109395187E1","4,375276089E0","-4,945366383E0","-2,405385017E0",,,,,,,,,,,,,,,,,,,,
"7,110413754E0",,,,,,,,,,,,,,,,,,,,,,,"3,522265625E1"
"7,110555995E1",,,,,,,,,,,,,,,,,,,,,"1,011512695E3",,
"7,111041375E1",,,,,,,,,,,,,,,,,,,,,,,"3,306250000E1"
"7,111218400E1",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"7,112183997E0",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"7,112456840E1",,,,,,,,"-1,641915321E0","1,537252903E0","8,064820766E-1",,,,,,,,,,,,,
"7,114035919E1",,,,,,,,,,,,,,,,,,"-3,943040085E1","2,137439919E1","1,047980022E1",,,
"7,118163494E1",,,,"6,597344875E-1","-3,375030309E-2","1,913993478E0",,,,,,,,,,,,,,,,,
"7,119395187E1","7,154539585E0","-9,087342262E0","-3,367299557E0",,,,,,,,,,,,,,,,,,,,
"7,120555995E1",,,,,,,,,,,,,,,,,,,,,"1,011117004E3",,
"7,121041375E1",,,,,,,,,,,,,,,,,,,,,,,"3,309765625E1"
"7,121218400E1",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"7,122456840E1",,,,,,,,"3,410971642E0","-5,707835197E0","-1,880965233E0",,,,,,,,,,,,,
"7,124035919E1",,,,,,,,,,,,,,,,,,"-3,522140121E1","2,864559937E1","8,967000008E0",,,
"7,128163495E1",,,,"2,883284092E-1","-1,014036313E-1","8,849910498E-1",,,,,,,,,,,,,,,,,
"7,129395187E1","6,994818687E0","-9,425926208E0","-3,699902058E0",,,,,,,,,,,,,,,,,,,,
"7,130555995E1",,,,,,,,,,,,,,,,,,,,,"1,011068970E3",,
"7,131041375E1",,,,,,,,,,,,,,,,,,,,,,,"3,304687500E1"
"7,131218400E1",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"7,132456840E1",,,,,,,,"4,751424789E-1","8,707051277E-1","-3,093179703E0",,,,,,,,,,,,,
"7,134035919E1",,,,,,,,,,,,,,,,,,"-3,345240021E1","3,031699944E1","1,113859940E1",,,
"7,138163494E1",,,,"-9,819658846E-2","5,580254197E-1","-1,530064702E0",,,,,,,,,,,,,,,,,
"7,139395187E1","6,362515450E0","-9,863813400E0","-3,422334671E0",,,,,,,,,,,,,,,,,,,,
"7,140359189E0",,,,,,,,,,,,,,,,,,"-1,323699951E1","-3,415999889E0","4,549379730E1",,,
"7,140555995E1",,,,,,,,,,,,,,,,,,,,,"1,011095581E3",,
"7,141041375E1",,,,,,,,,,,,,,,,,,,,,,,"3,308203125E1"
"7,141218400E1",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"7,142456840E1",,,,,,,,"4,751424789E-1","8,707051277E-1","-3,093179703E0",,,,,,,,,,,,,
"7,144035919E1",,,,,,,,,,,,,,,,,,"-3,736859894E1","2,421699905E1","8,210599899E0",,,
"7,148163495E1",,,,"-4,227187634E-1","-7,060074806E-1","-1,761735320E0",,,,,,,,,,,,,,,,,
"7,149395187E1","9,183652878E0","-9,680164337E0","-3,196810961E0",,,,,,,,,,,,,,,,,,,,
"7,150555995E1",,,,,,,,,,,,,,,,,,,,,"1,011155640E3",,
"7,151041375E1",,,,,,,,,,,,,,,,,,,,,,,"3,308984375E1"
"7,151218400E1",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"7,152456840E1",,,,,,,,"4,751424789E-1","8,707051277E-1","-3,093179703E0",,,,,,,,,,,,,
"7,154035919E1",,,,,,,,,,,,,,,,,,"-4,022340012E1","1,529879951E1","1,171199989E1",,,
"7,158163494E1",,,,"-1,829846859E0","-8,912523985E-1","-1,729206800E0",,,,,,,,,,,,,,,,,
"7,159395187E1","6,014957905E0","-6,872784615E0","-3,413361549E0",,,,,,,,,,,,,,,,,,,,
"7,160555995E1",,,,,,,,,,,,,,,,,,,,,"1,011100464E3",,
"7,161041375E1",,,,,,,,,,,,,,,,,,,,,,,"3,304687500E1"
"7,161218400E1",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"7,162456840E1",,,,,,,,"4,751424789E-1","8,707051277E-1","-3,093179703E0",,,,,,,,,,,,,
"7,164035919E1",,,,,,,,,,,,,,,,,,"-4,107740021E1","4,892199993E0","1,711660004E1",,,
"7,166359049E0",,,,,,,,"-4,980301857E-2","1,883386374E0","5,018609047E0",,,,,,,,,,,,,
"7,168163494E1",,,,"-1,031445980E0","-5,012149215E-1","-1,336267710E0",,,,,,,,,,,,,,,,,
"7,169395187E1","3,315255880E0","-4,846662045E0","-2,868994236E0",,,,,,,,,,,,,,,,,,,,
"7,170555995E1",,,,,,,,,,,,,,,,,,,,,"1,011064575E3",,
"7,171041375E1",,,,,,,,,,,,,,,,,,,,,,,"3,309765625E1"
"7,171218400E1",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"7,172456840E1",,,,,,,,"4,751424789E-1","8,707051277E-1","-3,093179703E0",,,,,,,,,,,,,
"7,174035919E1",,,,,,,,,,,,,,,,,,"-4,152880096E1","-7,441999912E-1","1,806819916E1",,,
"7,178163495E1",,,,"6,663012505E-1","1,328937292E0","1,265865445E0",,,,,,,,,,,,,,,,,
"7,179395187E1","2,931207657E0","-2,456830740E0","-2,688336134E0",,,,,,,,,,,,,,,,,,,,
"7,180555995E1",,,,,,,,,,,,,,,,,,,,,"1,011207397E3",,
"7,181041375E1",,,,,,,,,,,,,,,,,,,,,,,"3,312500000E1"
"7,181218400E1",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"7,181634945E0",,,,"7,376197577E-1","8,897252083E-1","5,396994352E-1",,,,,,,,,,,,,,,,,
"7,182456840E1",,,,,,,,"4,751424789E-1","8,707051277E-1","-3,093179703E0",,,,,,,,,,,,,
"7,184035919E1",,,,,,,,,,,,,,,,,,"-4,291959763E1","5,343599796E0","1,302960014E1",,,
"7,188163494E1",,,,"9,556986690E-1","1,551750422E0","2,456289053E0",,,,,,,,,,,,,,,,,
"7,189395187E1","7,417750359E0","-6,504290104E0","-2,683550596E0",,,,,,,,,,,,,,,,,,,,
"7,190555995E1",,,,,,,,,,,,,,,,,,,,,"1,011447510E3",,
"7,191041375E1",,,,,,,,,,,,,,,,,,,,,,,"3,312890625E1"
"7,191218400E1",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"7,192456840E1",,,,,,,,"4,751424789E-1","8,707051277E-1","-3,093179703E0",,,,,,,,,,,,,
"7,193951869E0","-5,264209956E-2","-1,374078393E0","-4,354339123E0",,,,,,,,,,,,,,,,,,,,
"7,194035919E1",,,,,,,,,,,,,,,,,,"-4,068700027E1","1,775099945E1","6,624599934E0",,,
"7,198163495E1",,,,"3,008511364E-1","-9,162978968E-4","2,472629786E0",,,,,,,,,,,,,,,,,
"7,199395187E1","7,911269665E0","-1,322213936E1","-2,611167669E0",,,,,,,,,,,,,,,,,,,,
"7,200555995E1",,,,,,,,,,,,,,,,,,,,,"1,011129395E3",,
"7,201041375E1",,,,,,,,,,,,,,,,,,,,,,,"3,312109375E1"
"7,201218400E1",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"7,202456840E1",,,,,,,,"4,751424789E-1","8,707051277E-1","-3,093179703E0",,,,,,,,,,,,,
"7,204035919E1",,,,,,,,,,,,,,,,,,"-3,423320007E1","2,762080002E1","6,039000034E0",,,
"7,205101825E1",,,,,,,,,,,"5,201174968E1","5,096463462E0","2,665618108E0","2,439181566E0","1,817617950E2","4,887231827E0","3,497273207E0",,,,,,
"7,205559948E0",,,,,,,,,,,,,,,,,,,,,"1,011492554E3",,
"7,208163494E1",,,,"2,328923792E-1","-2,238821089E-1","1,087034702E0",,,,,,,,,,,,,,,,,
"7,209395187E1","6,808776855E0","-6,346961975E0","-3,649054527E0",,,,,,,,,,,,,,,,,,,,
"7,210413754E0",,,,,,,,,,,,,,,,,,,,,,,"3,521484375E1"
"7,210555995E1",,,,,,,,,,,,,,,,,,,,,"1,011078186E3",,
"7,211041375E1",,,,,,,,,,,,,,,,,,,,,,,"3,312109375E1"
"7,211218400E1",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"7,212183997E0",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"7,212456840E1",,,,,,,,"4,751424789E-1","8,707051277E-1","-3,093179703E0",,,,,,,,,,,,,
"7,214035919E1",,,,,,,,,,,,,,,,,,"-3,309859848E1","2,893840027E1","5,965799809E0",,,
"7,218163494E1",,,,"-1,947132945E-1","8,782715201E-1","-1,755932093E0",,,,,,,,,,,,,,,,,
"7,219395187E1","5,726622581E0","-1,015992451E1","-3,653241873E0",,,,,,,,,,,,,,,,,,,,
"7,220555995E1",,,,,,,,,,,,,,,,,,,,,"1,011083496E3",,
"7,221041375E1",,,,,,,,,,,,,,,,,,,,,,,"3,312890625E1"
"7,221218400E1",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"7,222456840E1",,,,,,,,"4,751424789E-1","8,707051277E-1","-3,093179703E0",,,,,,,,,,,,,
"7,224035919E1",,,,,,,,,,,,,,,,,,"-3,730759811E1","2,344840050E1","5,599800110E0",,,
"7,228163495E1",,,,"-8,909469843E-1","-3,796527386E-1","-2,016466141E0",,,,,,,,,,,,,,,,,
"7,229395187E1","8,458029747E0","-1,107458115E1","-2,928814888E0",,,,,,,,,,,,,,,,,,,,
"7,230555995E1",,,,,,,,,,,,,,,,,,,,,"1,011293213E3",,
"7,231041375E1",,,,,,,,,,,,,,,,,,,,,,,"3,310156250E1"
"7,231218400E1",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"7,232456840E1",,,,,,,,"4,751424789E-1","8,707051277E-1","-3,093179703E0",,,,,,,,,,,,,
"7,234035919E1",,,,,,,,,,,,,,,,,,"-4,144339752E1","1,546959972E1","6,941799641E0",,,
"7,238163494E1",,,,"-1,653459549E0","-1,258382440E0","-1,735010028E0",,,,,,,,,,,,,,,,,
"7,239395187E1","4,205984116E0","-5,097908497E0","-2,274377823E0",,,,,,,,,,,,,,,,,,,,
"7,240359189E0",,,,,,,,,,,,,,,,,,"-1,610400009E1","-2,073999882E0","4,432259750E1",,,
"7,240555995E1",,,,,,,,,,,,,,,,,,,,,"1,011096680E3",,
"7,241041375E1",,,,,,,,,,,,,,,,,,,,,,,"3,312890625E1"
"7,241218400E1",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"7,242456840E1",,,,,,,,"4,751424789E-1","8,707051277E-1","-3,093179703E0",,,,,,,,,,,,,
"7,244035919E1",,,,,,,,,,,,,,,,,,"-4,248040009E1","7,466399670E0","1,352979946E1",,,
"7,248163495E1",,,,"-1,970040351E-1","2,440406680E-1","-4,460843503E-1",,,,,,,,,,,,,,,,,
"7,249395187E1","4,359723091E0","-4,004986763E0","-2,754737139E0",,,,,,,,,,,,,,,,,,,,
"7,250555995E1",,,,,,,,,,,,,,,,,,,,,"1,011075928E3",,
"7,251041375E1",,,,,,,,,,,,,,,,,,,,,,,"3,308984375E1"
"7,251218400E1",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"7,252456840E1",,,,,,,,"4,751424789E-1","8,707051277E-1","-3,093179703E0",,,,,,,,,,,,,
"7,254035919E1",,,,,,,,,,,,,,,,,,"-4,277320099E1","2,598599911E0","1,431059933E1",,,
"7,258163494E1",,,,"5,407684445E-1","1,167516232E0","1,338253021E0",,,,,,,,,,,,,,,,,
"7,259395187E1","4,394418716E0","-2,517249346E0","-2,829512835E0",,,,,,,,,,,,,,,,,,,,
"7,260555995E1",,,,,,,,,,,,,,,,,,,,,"1,011147705E3",,
"7,261041375E1",,,,,,,,,,,,,,,,,,,,,,,"3,311328125E1"
"7,261218400E1",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"7,262456840E1",,,,,,,,"4,751424789E-1","8,707051277E-1","-3,093179703E0",,,,,,,,,,,,,
"7,264035919E1",,,,,,,,,,,,,,,,,,"-4,344419861E1","8,661999702E0","1,056519985E1",,,
"7,265044435E0",,,,,,,,"-7,312738895E-1","6,259346008E-2","4,302759171E-1",,,,,,,,,,,,,
"7,268163494E1",,,,"7,107416987E-1","9,043859839E-1","2,880687714E0",,,,,,,,,,,,,,,,,
"7,269395187E1","6,255436420E0","-7,322037220E0","-2,395215511E0",,,,,,,,,,,,,,,,,,,,
"7,270555995E1",,,,,,,,,,,,,,,,,,,,,"1,011430969E3",,
"7,271041375E1",,,,,,,,,,,,,,,,,,,,,,,"3,309375000E1"
"7,271218400E1",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"7,272456840E1",,,,,,,,"4,751424789E-1","8,707051277E-1","-3,093179703E0",,,,,,,,,,,,,
"7,274035919E1",,,,,,,,,,,,,,,,,,"-4,054059982E1","1,993479919E1","3,867399931E0",,,
"7,278163495E1",,,,"2,426662147E-1","-1,105666086E-1","2,549293280E0",,,,,,,,,,,,,,,,,
"7,279395187E1","8,660821915E0","-1,157348537E1","-3,570091486E0",,,,,,,,,,,,,,,,,,,,
"7,280555995E1",,,,,,,,,,,,,,,,,,,,,"1,011110474E3",,
"7,281041375E1",,,,,,,,,,,,,,,,,,,,,,,"3,311718750E1"
"7,281218400E1",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"7,281634945E0",,,,"1,553888440E0","7,246388793E-1","1,221119642E0",,,,,,,,,,,,,,,,,
"7,282456840E1",,,,,,,,"4,751424789E-1","8,707051277E-1","-3,093179703E0",,,,,,,,,,,,,
"7,284035919E1",,,,,,,,,,,,,,,,,,"-3,411119843E1","2,957279968E1","4,196799755E0",,,
"7,288163494E1",,,,"-1,820378453E-1","-1,140790880E-1","-4,973970354E-1",,,,,,,,,,,,,,,,,
"7,289395187E1","7,447660446E0","-9,933204651E0","-4,173680782E0",,,,,,,,,,,,,,,,,,,,
"7,290555995E1",,,,,,,,,,,,,,,,,,,,,"1,011021240E3",,
"7,291041375E1",,,,,,,,,,,,,,,,,,,,,,,"3,309765625E1"
"7,291218400E1",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"7,292456840E1",,,,,,,,"4,751424789E-1","8,707051277E-1","-3,093179703E0",,,,,,,,,,,,,
"7,293951869E0","2,525026083E0","-4,727619171E0","-7,518248558E0",,,,,,,,,,,,,,,,,,,,
"7,294035919E1",,,,,,,,,,,,,,,,,,"-3,272039795E1","3,004859924E1","4,757999897E0",,,
"7,298163495E1",,,,"-2,525927722E-1","2,967278063E-1","-1,411404133E0",,,,,,,,,,,,,,,,,
"7,299395187E1","4,372285366E0","-8,851649284E0","-2,441875458E0",,,,,,,,,,,,,,,,,,,,
"7,300555995E1",,,,,,,,,,,,,,,,,,,,,"1,011051941E3",,
"7,301041375E1",,,,,,,,,,,,,,,,,,,,,,,"3,313671875E1"
"7,301218400E1",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"7,302456840E1",,,,,,,,"4,751424789E-1","8,707051277E-1","-3,093179703E0",,,,,,,,,,,,,
"7,304035919E1",,,,,,,,,,,,,,,,,,"-3,679520035E1","2,493680000E1","5,697400093E0",,,
"7,305148025E1",,,,,,,,,,,"5,201170262E1","5,096441863E0","2,252759426E0","2,527509451E0","1,876656189E2","4,564819813E0","3,385253429E0",,,,,,
"7,305559948E0",,,,,,,,,,,,,,,,,,,,,"1,011527466E3",,
"7,308163494E1",,,,"-8,920159936E-1","-3,649919927E-1","-2,283566952E0",,,,,,,,,,,,,,,,,
"7,309395187E1","8,530412674E0","-9,068798065E0","-2,622533560E0",,,,,,,,,,,,,,,,,,,,
"7,310413754E0",,,,,,,,,,,,,,,,,,,,,,,"3,524609375E1"
"7,310555995E1",,,,,,,,,,,,,,,,,,,,,"1,011297729E3",,
"7,311041375E1",,,,,,,,,,,,,,,,,,,,,,,"3,309375000E1"
"7,311218400E1",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"7,312183997E0",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"7,312456840E1",,,,,,,,"4,751424789E-1","8,707051277E-1","-3,093179703E0",,,,,,,,,,,,,
"7,314035919E1",,,,,,,,,,,,,,,,,,"-4,110179901E1","1,604299927E1","8,039799690E0",,,
"7,318163494E1",,,,"-1,502117634E0","-1,122006774E0","-1,886657357E0",,,,,,,,,,,,,,,,,
"7,319395187E1","6,556932449E0","-6,166902065E0","-3,587439299E0",,,,,,,,,,,,,,,,,,,,
"7,320555995E1",,,,,,,,,,,,,,,,,,,,,"1,010981445E3",,
"7,321041375E1",,,,,,,,,,,,,,,,,,,,,,,"3,312890625E1"
"7,321218400E1",,,,,,,,,,,,,,,,,,,,,,"0,000000000E0",
"7,322456840E1",,,,,,,,"4,751424789E-1","8,707051277E-1","-3,093179703E0",,,,,,,,,,,,,
"7,324035919E1",,,,,,,,,,,,,,,,,,"-4,224860001E1","5,990200043E0","1,389579964E1",,,
